scenario,repeat_id,n,events,symbol,tcga_log_hr,log_hr,hr,p_value,same_tcga_direction
size_matched_39,968,39,9,LTB4R,0.4152348937982004,0.5125401382819303,1.6695266418938315,0.12677925758141764,TRUE
size_matched_39,968,39,9,LRBA,-0.42337150345977026,-0.10010379679071466,0.9047435036899371,0.7717104205148032,TRUE
size_matched_39,968,39,9,GRAMD1A,0.4057580580941821,1.068601259871597,2.9113044922836346,0.004337698812283495,TRUE
size_matched_39,968,39,9,IFFO1,0.4086497996244981,0.2832921240952653,1.3274928978426355,0.4156445183971772,TRUE
size_matched_39,968,39,9,TNFAIP2,0.42728551519013547,0.3774193523207476,1.4585158131355886,0.32642126636360425,TRUE
full_cohort,969,73,16,CYFIP2,-0.4403276873957715,-0.2230405752049312,0.8000823851292,0.3331569680081062,TRUE
full_cohort,969,73,16,CRYL1,-0.4562451822719112,-0.43536098515204025,0.6470310563113251,0.05972595041117898,TRUE
full_cohort,969,73,16,HHLA2,-0.46651200190082415,-0.6513413953395977,0.5213459764483829,0.014338345304901702,TRUE
full_cohort,969,73,16,DDC,-0.4170476451847731,-0.33944697685741065,0.7121640570853672,0.16482201130580443,TRUE
full_cohort,969,73,16,KL,-0.4143562134600067,-0.16273353273178998,0.84981760682287,0.5479172811167475,TRUE
full_cohort,969,73,16,RBM47,-0.406043543125073,-0.3885854412224956,0.6780152889498295,0.16097990208453583,TRUE
full_cohort,969,73,16,PANK1,-0.4732407037257613,-0.1415262250093645,0.8680324111282834,0.6090433963160078,TRUE
full_cohort,969,73,16,GJB1,-0.4272749730657404,-0.30755924590079026,0.7352393063424013,0.19280919776036312,TRUE
full_cohort,969,73,16,ACADM,-0.4484141243283115,-0.8297254038868619,0.4361690402019187,3.279751730769517e-5,TRUE
full_cohort,969,73,16,CLCN5,-0.4176541545204886,-0.10627547099313384,0.8991769167978267,0.6990378261135027,TRUE
full_cohort,969,73,16,TMEM140,-0.4073424327415841,-0.4947678293787153,0.6097124481827554,0.04936102978100857,TRUE
full_cohort,969,73,16,C1QTNF6,0.43509983532112984,0.3518560918170602,1.4217039141694698,0.20756439370580487,TRUE
full_cohort,969,73,16,CADPS2,-0.41010601450174866,-0.47325472066684615,0.6229713672838345,0.03192530486940696,TRUE
full_cohort,969,73,16,KNTC1,0.41317926152804135,0.27054329763387663,1.3106763446874328,0.2920757458469554,TRUE
full_cohort,969,73,16,PODXL,-0.41295393620776416,-0.43464520506144033,0.6474943540493004,0.05169220001863362,TRUE
full_cohort,969,73,16,HIBCH,-0.4099623749107515,-0.781748122765353,0.4576053613421943,0.009013371138839559,TRUE
full_cohort,969,73,16,TNIP1,-0.414945866298316,0.08299144506367244,1.086532513292009,0.7758925234778313,FALSE
full_cohort,969,73,16,TCIRG1,0.4257531411377312,0.6851481792791971,1.9840658111978542,0.020364174098801528,TRUE
full_cohort,969,73,16,LTB4R,0.4152348937982004,0.3013146283795801,1.3516345372294254,0.2411584184665164,TRUE
full_cohort,969,73,16,LRBA,-0.42337150345977026,-0.8846267296066866,0.41286825601630844,0.002779192182596857,TRUE
full_cohort,969,73,16,GRAMD1A,0.4057580580941821,0.6849443060462719,1.9836613545169355,0.009708795428159384,TRUE
full_cohort,969,73,16,IFFO1,0.4086497996244981,0.41599050467212073,1.5158714751055533,0.07544391457906288,TRUE
full_cohort,969,73,16,TNFAIP2,0.42728551519013547,0.3484974275761529,1.416936897956479,0.23430470398428088,TRUE
size_matched_39,969,39,9,CYFIP2,-0.4403276873957715,-0.04388659225473162,0.957062489617766,0.8874019368452849,TRUE
size_matched_39,969,39,9,CRYL1,-0.4562451822719112,-0.31734048027521455,0.7280828150814918,0.33118674757238137,TRUE
size_matched_39,969,39,9,HHLA2,-0.46651200190082415,-0.42444787116816,0.6541308499455784,0.2308974892982618,TRUE
size_matched_39,969,39,9,DDC,-0.4170476451847731,0.14904412848295898,1.1607242090774301,0.6867599390180682,FALSE
size_matched_39,969,39,9,KL,-0.4143562134600067,0.12298276488789028,1.1308649301956744,0.7098932840311112,FALSE
size_matched_39,969,39,9,RBM47,-0.406043543125073,-0.2566041966561479,0.7736743760765227,0.4557810493033343,TRUE
size_matched_39,969,39,9,PANK1,-0.4732407037257613,0.022334246990332398,1.0225855234882208,0.9479932726480481,FALSE
size_matched_39,969,39,9,GJB1,-0.4272749730657404,-0.08388310692656784,0.919538737522254,0.81791545333222615,TRUE
size_matched_39,969,39,9,ACADM,-0.4484141243283115,-0.5106106925464129,0.6001289725913683,0.15198480070763745,TRUE
size_matched_39,969,39,9,CLCN5,-0.4176541545204886,0.29424900440810864,1.3421180553746113,0.388954656888223,FALSE
size_matched_39,969,39,9,TMEM140,-0.4073424327415841,-0.29853319519179705,0.7419056537408689,0.30585521747719385,TRUE
size_matched_39,969,39,9,C1QTNF6,0.43509983532112984,0.5261883428470777,1.6924688871308873,0.1589354473545673,TRUE
size_matched_39,969,39,9,CADPS2,-0.41010601450174866,-0.03137103801422757,0.969115927509764,0.9225421966577763,TRUE
size_matched_39,969,39,9,KNTC1,0.41317926152804135,0.39050412726910133,1.477725567891448,0.2593600400034607,TRUE
size_matched_39,969,39,9,PODXL,-0.41295393620776416,-0.3003940163215922,0.7405263837094772,0.37872554979773904,TRUE
size_matched_39,969,39,9,HIBCH,-0.4099623749107515,-0.45333319355713775,0.6355063517242763,0.25539565661073904,TRUE
size_matched_39,969,39,9,TNIP1,-0.414945866298316,0.05089098216250178,1.0522081775701715,0.8857346153317671,FALSE
size_matched_39,969,39,9,TCIRG1,0.4257531411377312,0.651246419807553,1.9179298856197973,0.06077098839176575,TRUE
size_matched_39,969,39,9,LTB4R,0.4152348937982004,-0.11192785951054678,0.8941087566171572,0.7663239629295336,FALSE
size_matched_39,969,39,9,LRBA,-0.42337150345977026,-0.2423234380172371,0.7848023015971233,0.5144394847296857,TRUE
size_matched_39,969,39,9,GRAMD1A,0.4057580580941821,0.33265437630348726,1.3946651858229036,0.3059413733390415,TRUE
size_matched_39,969,39,9,IFFO1,0.4086497996244981,0.46643308075690393,1.594297309343168,0.17451285695300156,TRUE
size_matched_39,969,39,9,TNFAIP2,0.42728551519013547,0.3038711452621739,1.3550944345014164,0.4276925202196786,TRUE
full_cohort,970,73,16,CYFIP2,-0.4403276873957715,-0.1804627579754485,0.8348837728799392,0.4673232510820589,TRUE
full_cohort,970,73,16,CRYL1,-0.4562451822719112,-0.2733398143729405,0.7608342012987207,0.26454531672438647,TRUE
full_cohort,970,73,16,HHLA2,-0.46651200190082415,-0.3926592116131948,0.6752588287463372,0.10884474505948022,TRUE
full_cohort,970,73,16,DDC,-0.4170476451847731,-0.1959470045416084,0.8220557987477055,0.43192904797972803,TRUE
full_cohort,970,73,16,KL,-0.4143562134600067,0.05775690404194112,1.0594574145878692,0.8204703506060667,FALSE
full_cohort,970,73,16,RBM47,-0.406043543125073,-0.40868251011916945,0.6645251788535934,0.09530122516059873,TRUE
full_cohort,970,73,16,PANK1,-0.4732407037257613,0.004348867544174436,1.0043583375916503,0.9867032609978422,FALSE
full_cohort,970,73,16,GJB1,-0.4272749730657404,-0.14641974424306833,0.8637950540788895,0.5852655740796209,TRUE
full_cohort,970,73,16,ACADM,-0.4484141243283115,-0.6473944442559001,0.5234077697371116,0.016116659472172893,TRUE
full_cohort,970,73,16,CLCN5,-0.4176541545204886,0.03398191593858943,1.0345658974057261,0.8985926437800181,FALSE
full_cohort,970,73,16,TMEM140,-0.4073424327415841,-0.26591105052760594,0.7665073048891589,0.2782500282475948,TRUE
full_cohort,970,73,16,C1QTNF6,0.43509983532112984,0.44256194492009926,1.5566902688814508,0.08834825087971968,TRUE
full_cohort,970,73,16,CADPS2,-0.41010601450174866,-0.42029490426386795,0.6568530824747204,0.056293377590902326,TRUE
full_cohort,970,73,16,KNTC1,0.41317926152804135,0.5033348579025778,1.654228700001799,0.029522240178341312,TRUE
full_cohort,970,73,16,PODXL,-0.41295393620776416,-0.3099199662879586,0.7335056590558527,0.16640037512919215,TRUE
full_cohort,970,73,16,HIBCH,-0.4099623749107515,-0.6076629135076942,0.5446222120918228,0.04152480158169531,TRUE
full_cohort,970,73,16,TNIP1,-0.414945866298316,0.0748780981064102,1.0777527627739607,0.7885626819346633,FALSE
full_cohort,970,73,16,TCIRG1,0.4257531411377312,0.5660552991557313,1.7613055065362557,0.05042421055465122,TRUE
full_cohort,970,73,16,LTB4R,0.4152348937982004,0.13337943028218857,1.1426834848038376,0.6377872765200108,TRUE
full_cohort,970,73,16,LRBA,-0.42337150345977026,-0.25947844565335604,0.7714538359981793,0.2986533950638043,TRUE
full_cohort,970,73,16,GRAMD1A,0.4057580580941821,0.5326869002308992,1.70350330839103,0.05984070616419462,TRUE
full_cohort,970,73,16,IFFO1,0.4086497996244981,0.201265354331651,1.2229492436506129,0.4450740579440433,TRUE
full_cohort,970,73,16,TNFAIP2,0.42728551519013547,0.26774259308471526,1.3070106631280152,0.314607233708055,TRUE
size_matched_39,970,39,9,CYFIP2,-0.4403276873957715,-0.3517247204626746,0.7034737472522442,0.32105112724369367,TRUE
size_matched_39,970,39,9,CRYL1,-0.4562451822719112,-0.32376019145254015,0.7234237047679679,0.3294700141421394,TRUE
size_matched_39,970,39,9,HHLA2,-0.46651200190082415,-0.17363709668690852,0.840601899526319,0.5794634569252463,TRUE
size_matched_39,970,39,9,DDC,-0.4170476451847731,-0.11744501558742396,0.8891894019592715,0.7397551869983754,TRUE
size_matched_39,970,39,9,KL,-0.4143562134600067,-0.2023478465133912,0.8168107537478091,0.5547756551231172,TRUE
size_matched_39,970,39,9,RBM47,-0.406043543125073,-0.30809149458367874,0.7348480803139977,0.37439220553851615,TRUE
size_matched_39,970,39,9,PANK1,-0.4732407037257613,-0.08031954471331293,0.9228214165625178,0.8287938634101738,TRUE
size_matched_39,970,39,9,GJB1,-0.4272749730657404,-0.14006269140228908,0.8693037358202824,0.6948345659953299,TRUE
size_matched_39,970,39,9,ACADM,-0.4484141243283115,-0.578734535467315,0.5606073465901232,0.16216750617976014,TRUE
size_matched_39,970,39,9,CLCN5,-0.4176541545204886,-0.23951470147900397,0.7870097030502842,0.5124616085030106,TRUE
size_matched_39,970,39,9,TMEM140,-0.4073424327415841,-0.038739897438399916,0.9620008955050823,0.9129280400184125,TRUE
size_matched_39,970,39,9,C1QTNF6,0.43509983532112984,-0.002396523253142617,0.9976063461160811,0.9949142105127433,FALSE
size_matched_39,970,39,9,CADPS2,-0.41010601450174866,-0.7875015426083392,0.4549801248614974,0.013735411476919158,TRUE
size_matched_39,970,39,9,KNTC1,0.41317926152804135,0.4421475002675299,1.5560452405973004,0.20528216548109113,TRUE
size_matched_39,970,39,9,PODXL,-0.41295393620776416,-0.46145733304683245,0.6303643250291662,0.11094896385379201,TRUE
size_matched_39,970,39,9,HIBCH,-0.4099623749107515,-0.5078985664934018,0.601758807172477,0.2014230717626413,TRUE
size_matched_39,970,39,9,TNIP1,-0.414945866298316,0.17545810037177226,1.191792051961203,0.6615576822068321,FALSE
size_matched_39,970,39,9,TCIRG1,0.4257531411377312,0.23598920414134525,1.2661606408017814,0.5317595378568648,TRUE
size_matched_39,970,39,9,LTB4R,0.4152348937982004,0.009457356914881322,1.0095022190289342,0.9794720884180513,TRUE
size_matched_39,970,39,9,LRBA,-0.42337150345977026,-0.5569593556821385,0.5729485506832929,0.0403826411781381,TRUE
size_matched_39,970,39,9,GRAMD1A,0.4057580580941821,0.28521072560577876,1.3300422725566934,0.4614678327700403,TRUE
size_matched_39,970,39,9,IFFO1,0.4086497996244981,-0.17724373108621394,0.8375756164281705,0.6151251615562158,FALSE
size_matched_39,970,39,9,TNFAIP2,0.42728551519013547,-0.3803066980663244,0.6836517024004972,0.3451283013837211,FALSE
full_cohort,971,73,16,CYFIP2,-0.4403276873957715,-0.17857078328714454,0.836464847050429,0.4934448751797156,TRUE
full_cohort,971,73,16,CRYL1,-0.4562451822719112,-0.4711994804126906,0.6242530397363211,0.05007202588633311,TRUE
full_cohort,971,73,16,HHLA2,-0.46651200190082415,-0.6269307260901864,0.5342289823200058,0.015661971562149636,TRUE
full_cohort,971,73,16,DDC,-0.4170476451847731,-0.3454777821537158,0.7078820592439216,0.1612251080125556,TRUE
full_cohort,971,73,16,KL,-0.4143562134600067,-0.25083574512284745,0.7781501760239856,0.30249842870528304,TRUE
full_cohort,971,73,16,RBM47,-0.406043543125073,-0.3232408000269016,0.7237995424323092,0.21506821689106348,TRUE
full_cohort,971,73,16,PANK1,-0.4732407037257613,-0.18982867313695156,0.8271008263951651,0.5094901769303962,TRUE
full_cohort,971,73,16,GJB1,-0.4272749730657404,-0.3798511299919058,0.6839632232442204,0.1340369039335395,TRUE
full_cohort,971,73,16,ACADM,-0.4484141243283115,-0.7290236915330507,0.4823797116648658,0.0010520984142411258,TRUE
full_cohort,971,73,16,CLCN5,-0.4176541545204886,-0.1437149745955995,0.8661345832402386,0.5849903506282639,TRUE
full_cohort,971,73,16,TMEM140,-0.4073424327415841,-0.3179762031813383,0.7276201032522274,0.19896618304552366,TRUE
full_cohort,971,73,16,C1QTNF6,0.43509983532112984,0.42118610138542345,1.5237678273272415,0.10182115596780886,TRUE
full_cohort,971,73,16,CADPS2,-0.41010601450174866,-0.4678896179945187,0.6263226545927725,0.037455707044767944,TRUE
full_cohort,971,73,16,KNTC1,0.41317926152804135,0.4246574731440156,1.5290665835850716,0.06342167487276872,TRUE
full_cohort,971,73,16,PODXL,-0.41295393620776416,-0.48788374516992633,0.6139242405525913,0.023481846497911327,TRUE
full_cohort,971,73,16,HIBCH,-0.4099623749107515,-1.0981429244187209,0.333489824806008,0.001672574438099591,TRUE
full_cohort,971,73,16,TNIP1,-0.414945866298316,0.32845727350338316,1.388823899480756,0.24168059792450325,FALSE
full_cohort,971,73,16,TCIRG1,0.4257531411377312,0.572208695919559,1.7721769319340046,0.034418994051518936,TRUE
full_cohort,971,73,16,LTB4R,0.4152348937982004,0.25725538471439036,1.2933753928904106,0.30519374210611266,TRUE
full_cohort,971,73,16,LRBA,-0.42337150345977026,-0.40962285431479795,0.6639005901690058,0.08743669172858419,TRUE
full_cohort,971,73,16,GRAMD1A,0.4057580580941821,0.7450390015756162,2.1065235911177336,0.001746221478951561,TRUE
full_cohort,971,73,16,IFFO1,0.4086497996244981,0.3711708402832701,1.4494306733828366,0.12078739199209043,TRUE
full_cohort,971,73,16,TNFAIP2,0.42728551519013547,0.36262312254025164,1.4370941487761795,0.14079975198744363,TRUE
size_matched_39,971,39,9,CYFIP2,-0.4403276873957715,-0.48685674814601926,0.614555062791379,0.20445215231046157,TRUE
size_matched_39,971,39,9,CRYL1,-0.4562451822719112,-0.3704280724911321,0.6904387095498702,0.22454988544280713,TRUE
size_matched_39,971,39,9,HHLA2,-0.46651200190082415,-0.7666374878454295,0.46457257584328626,0.04110220789933293,TRUE
size_matched_39,971,39,9,DDC,-0.4170476451847731,-0.17054864935710246,0.8432020673922827,0.6418114717297467,TRUE
size_matched_39,971,39,9,KL,-0.4143562134600067,0.13262529022582514,1.1418220662721381,0.6784357562416097,FALSE
size_matched_39,971,39,9,RBM47,-0.406043543125073,-0.5562985463415376,0.5733272855592582,0.0986586574587889,TRUE
size_matched_39,971,39,9,PANK1,-0.4732407037257613,0.022288791086322347,1.0225390419952602,0.9502867473967995,FALSE
size_matched_39,971,39,9,GJB1,-0.4272749730657404,-0.6740189434330525,0.5096561769621331,0.04516713807984808,TRUE
size_matched_39,971,39,9,ACADM,-0.4484141243283115,-0.9176064325389027,0.39947406579596084,0.009036898712990344,TRUE
size_matched_39,971,39,9,CLCN5,-0.4176541545204886,0.008600674841755338,1.0086377669082975,0.9789924556019937,FALSE
size_matched_39,971,39,9,TMEM140,-0.4073424327415841,-0.49539204892975613,0.6093319725146165,0.22570713519846794,TRUE
size_matched_39,971,39,9,C1QTNF6,0.43509983532112984,0.5374442051542391,1.7116267004728591,0.11178462415304284,TRUE
size_matched_39,971,39,9,CADPS2,-0.41010601450174866,-0.3212038703592151,0.7252753737657824,0.3130011982186243,TRUE
size_matched_39,971,39,9,KNTC1,0.41317926152804135,0.27746464252324105,1.3197794542474066,0.4233034347879431,TRUE
size_matched_39,971,39,9,PODXL,-0.41295393620776416,-0.8120974257344917,0.4439259872915173,0.019284622275316615,TRUE
size_matched_39,971,39,9,HIBCH,-0.4099623749107515,-0.28919203967934765,0.7488683791495321,0.40170821539344514,TRUE
size_matched_39,971,39,9,TNIP1,-0.414945866298316,-0.7696016856622387,0.4631975297892942,0.06301169321989149,TRUE
size_matched_39,971,39,9,TCIRG1,0.4257531411377312,0.3014995569228525,1.3518845161488382,0.4305237656185865,TRUE
size_matched_39,971,39,9,LTB4R,0.4152348937982004,0.006817052348424801,1.0068403413404674,0.9846707010578521,TRUE
size_matched_39,971,39,9,LRBA,-0.42337150345977026,-0.6996233332948933,0.49677238617323327,0.030701407799132725,TRUE
size_matched_39,971,39,9,GRAMD1A,0.4057580580941821,-0.02703683158903875,0.973325391743309,0.9417943614550421,FALSE
size_matched_39,971,39,9,IFFO1,0.4086497996244981,-0.09211189189978937,0.912003098076573,0.7811303206121675,FALSE
size_matched_39,971,39,9,TNFAIP2,0.42728551519013547,-0.29958481051026264,0.7411258644815676,0.428441839207183,FALSE
full_cohort,972,73,16,CYFIP2,-0.4403276873957715,-0.5053794347821512,0.6032766278585835,0.051515853028562444,TRUE
full_cohort,972,73,16,CRYL1,-0.4562451822719112,-0.5293059507276204,0.5890136323288825,0.017271462167925647,TRUE
full_cohort,972,73,16,HHLA2,-0.46651200190082415,-0.6206391649721881,0.5376007122134943,0.017764104191014957,TRUE
full_cohort,972,73,16,DDC,-0.4170476451847731,-0.3993646289809834,0.6707460832978884,0.09217632747338657,TRUE
full_cohort,972,73,16,KL,-0.4143562134600067,-0.34273747973989904,0.7098245304232532,0.17652495265242837,TRUE
full_cohort,972,73,16,RBM47,-0.406043543125073,-0.27098797702666527,0.7626256653779854,0.3071114464534425,TRUE
full_cohort,972,73,16,PANK1,-0.4732407037257613,-0.3554675402303176,0.7008456930396072,0.1924260697494826,TRUE
full_cohort,972,73,16,GJB1,-0.4272749730657404,-0.36516538020472394,0.6940818539865663,0.13026726997477153,TRUE
full_cohort,972,73,16,ACADM,-0.4484141243283115,-0.8102479631721294,0.4447477714807753,0.0020948249717738956,TRUE
full_cohort,972,73,16,CLCN5,-0.4176541545204886,-0.3336255771613017,0.716321939315947,0.209228397863231,TRUE
full_cohort,972,73,16,TMEM140,-0.4073424327415841,-0.38891587297595986,0.6777912881795481,0.10472402589965805,TRUE
full_cohort,972,73,16,C1QTNF6,0.43509983532112984,0.2327530297092833,1.2620697471022002,0.39105534304174183,TRUE
full_cohort,972,73,16,CADPS2,-0.41010601450174866,-0.5742261071798563,0.5631405106130757,0.009037697717405533,TRUE
full_cohort,972,73,16,KNTC1,0.41317926152804135,0.5282372553514818,1.6959401627526784,0.035202542890341845,TRUE
full_cohort,972,73,16,PODXL,-0.41295393620776416,-0.49727046695533994,0.6081884666810994,0.025149604312257563,TRUE
full_cohort,972,73,16,HIBCH,-0.4099623749107515,-0.8084333520270924,0.4455555484225004,0.00680925193800112,TRUE
full_cohort,972,73,16,TNIP1,-0.414945866298316,0.10419350008127896,1.109815183468122,0.7160237459879547,FALSE
full_cohort,972,73,16,TCIRG1,0.4257531411377312,0.6361563562193294,1.8892054733594483,0.024910271790655393,TRUE
full_cohort,972,73,16,LTB4R,0.4152348937982004,-0.015275606955210075,0.984840473311565,0.957711592815909,FALSE
full_cohort,972,73,16,LRBA,-0.42337150345977026,-0.5053953886458983,0.6032670033422352,0.048671246979164993,TRUE
full_cohort,972,73,16,GRAMD1A,0.4057580580941821,0.664434059178803,1.9433903661151146,0.016396902283378898,TRUE
full_cohort,972,73,16,IFFO1,0.4086497996244981,0.21219832849590178,1.2363930727423098,0.42456682111873667,TRUE
full_cohort,972,73,16,TNFAIP2,0.42728551519013547,0.37712189135694507,1.45808202613664,0.1518276898107546,TRUE
size_matched_39,972,39,9,CYFIP2,-0.4403276873957715,-0.6820861410515837,0.5055612194888478,0.03575909009578079,TRUE
size_matched_39,972,39,9,CRYL1,-0.4562451822719112,-0.1403476560957396,0.8690560502401878,0.6771632519315184,TRUE
size_matched_39,972,39,9,HHLA2,-0.46651200190082415,-0.5580368423371327,0.5723315387366973,0.0993840701550842,TRUE
size_matched_39,972,39,9,DDC,-0.4170476451847731,-0.018803461833686492,0.981372220386858,0.9583147896601406,TRUE
size_matched_39,972,39,9,KL,-0.4143562134600067,0.03494471511977017,1.035562456270673,0.9230309105283865,FALSE
size_matched_39,972,39,9,RBM47,-0.406043543125073,-0.6686931125379154,0.5123777604890902,0.07915071069089784,TRUE
size_matched_39,972,39,9,PANK1,-0.4732407037257613,-0.06769318247435832,0.9345471650427554,0.844699584102856,TRUE
size_matched_39,972,39,9,GJB1,-0.4272749730657404,-0.33281461345593927,0.7169030860226806,0.32896176873608,TRUE
size_matched_39,972,39,9,ACADM,-0.4484141243283115,-1.194121397399505,0.3029700275327202,0.003597696729370758,TRUE
size_matched_39,972,39,9,CLCN5,-0.4176541545204886,-0.24505516132627253,0.782661364412233,0.48729876494194113,TRUE
size_matched_39,972,39,9,TMEM140,-0.4073424327415841,-0.0713731365641532,0.9311143944735962,0.8267721635133092,TRUE
size_matched_39,972,39,9,C1QTNF6,0.43509983532112984,0.31980504888517536,1.376859317910859,0.3779704372430709,TRUE
size_matched_39,972,39,9,CADPS2,-0.41010601450174866,-0.2972011467470097,0.7428945665067459,0.31377951009881333,TRUE
size_matched_39,972,39,9,KNTC1,0.41317926152804135,0.5657509665265011,1.7607695653569047,0.07338305116244002,TRUE
size_matched_39,972,39,9,PODXL,-0.41295393620776416,-0.3060384397645895,0.7363583134718426,0.3313373598891457,TRUE
size_matched_39,972,39,9,HIBCH,-0.4099623749107515,-0.5858140232894453,0.5566525491945181,0.14631321258134658,TRUE
size_matched_39,972,39,9,TNIP1,-0.414945866298316,0.3425796329543719,1.4085765183057801,0.38761707949829993,FALSE
size_matched_39,972,39,9,TCIRG1,0.4257531411377312,0.5614197674704836,1.7531598134488287,0.1832960981016941,TRUE
size_matched_39,972,39,9,LTB4R,0.4152348937982004,0.1604184929696827,1.1740020798177175,0.6781341155294333,TRUE
size_matched_39,972,39,9,LRBA,-0.42337150345977026,-0.544678526362874,0.5800282171520665,0.10593007896445802,TRUE
size_matched_39,972,39,9,GRAMD1A,0.4057580580941821,0.7705669524631678,2.160991085760309,0.05292772397527874,TRUE
size_matched_39,972,39,9,IFFO1,0.4086497996244981,0.2936769369446688,1.3413504928727358,0.4067542344392612,TRUE
size_matched_39,972,39,9,TNFAIP2,0.42728551519013547,0.26793627397867936,1.3072638306377338,0.420896505090153,TRUE
full_cohort,973,73,16,CYFIP2,-0.4403276873957715,-0.3937395609191142,0.6745297072632457,0.10160395336207002,TRUE
full_cohort,973,73,16,CRYL1,-0.4562451822719112,-0.4568470917729534,0.6332771659485081,0.03768795719550773,TRUE
full_cohort,973,73,16,HHLA2,-0.46651200190082415,-0.7900051900368065,0.45384243981727634,0.0033393684110134265,TRUE
full_cohort,973,73,16,DDC,-0.4170476451847731,-0.30906467077333827,0.734133291523348,0.20234764327508797,TRUE
full_cohort,973,73,16,KL,-0.4143562134600067,0.06727160486698205,1.0695859434748234,0.8083758079054932,FALSE
full_cohort,973,73,16,RBM47,-0.406043543125073,-0.4257950069786656,0.6532502401365403,0.12442244005702648,TRUE
full_cohort,973,73,16,PANK1,-0.4732407037257613,-0.11068860402846652,0.8952174726446855,0.6861905534955494,TRUE
full_cohort,973,73,16,GJB1,-0.4272749730657404,-0.4287660960497572,0.651312255874921,0.08906765186225814,TRUE
full_cohort,973,73,16,ACADM,-0.4484141243283115,-0.6827295686192872,0.5052360320915539,0.0013114333528875689,TRUE
full_cohort,973,73,16,CLCN5,-0.4176541545204886,-0.1523864706685175,0.858656371106817,0.5740229973199741,TRUE
full_cohort,973,73,16,TMEM140,-0.4073424327415841,-0.440199516009984,0.6439079383237324,0.06442401315610585,TRUE
full_cohort,973,73,16,C1QTNF6,0.43509983532112984,0.31598195900738646,1.3716055102779485,0.23098928554361398,TRUE
full_cohort,973,73,16,CADPS2,-0.41010601450174866,-0.5037758332438835,0.6042448192761634,0.02458623545711286,TRUE
full_cohort,973,73,16,KNTC1,0.41317926152804135,0.2957427940897493,1.3441243956293785,0.2424420131232866,TRUE
full_cohort,973,73,16,PODXL,-0.41295393620776416,-0.4937894899014784,0.6103092458283216,0.028705871334420173,TRUE
full_cohort,973,73,16,HIBCH,-0.4099623749107515,-0.5969200775657884,0.5505045390308272,0.06188317633867806,TRUE
full_cohort,973,73,16,TNIP1,-0.414945866298316,-0.0012849824307607284,0.9987158428056536,0.9964409816418293,TRUE
full_cohort,973,73,16,TCIRG1,0.4257531411377312,0.4237861217751266,1.5277348096301344,0.1463355409665914,TRUE
full_cohort,973,73,16,LTB4R,0.4152348937982004,0.17176625112349517,1.1874002472987042,0.5397569054023431,TRUE
full_cohort,973,73,16,LRBA,-0.42337150345977026,-0.6753363355300107,0.508985202008029,0.006510932923053846,TRUE
full_cohort,973,73,16,GRAMD1A,0.4057580580941821,0.4432384356454482,1.557743711692561,0.10329164911989729,TRUE
full_cohort,973,73,16,IFFO1,0.4086497996244981,0.18292837716146174,1.2007284054242804,0.4941568560917264,TRUE
full_cohort,973,73,16,TNFAIP2,0.42728551519013547,-0.06043649932458523,0.9413535437063485,0.8294643336155917,FALSE
size_matched_39,973,39,9,CYFIP2,-0.4403276873957715,-0.5312566541035293,0.5878657613896944,0.11649930915290373,TRUE
size_matched_39,973,39,9,CRYL1,-0.4562451822719112,-0.09659439810048612,0.9079241872357052,0.7767623331630346,TRUE
size_matched_39,973,39,9,HHLA2,-0.46651200190082415,-0.8097222561375511,0.44498163998062745,0.04030905427875448,TRUE
size_matched_39,973,39,9,DDC,-0.4170476451847731,0.022403563682365808,1.0226564081907485,0.9494109217751221,FALSE
size_matched_39,973,39,9,KL,-0.4143562134600067,-0.1956087916398505,0.8223338756467536,0.5433790167437541,TRUE
size_matched_39,973,39,9,RBM47,-0.406043543125073,-0.4375273918006234,0.6456308411943996,0.2563591753775258,TRUE
size_matched_39,973,39,9,PANK1,-0.4732407037257613,0.07306712220974441,1.0758027447487784,0.8324702958871032,FALSE
size_matched_39,973,39,9,GJB1,-0.4272749730657404,-0.21929964226672496,0.8030810450728041,0.511618512320677,TRUE
size_matched_39,973,39,9,ACADM,-0.4484141243283115,-0.8329214802818473,0.43477723596939494,0.0011907856237690511,TRUE
size_matched_39,973,39,9,CLCN5,-0.4176541545204886,0.0518860646492818,1.053255732615518,0.868177274159238,FALSE
size_matched_39,973,39,9,TMEM140,-0.4073424327415841,-0.3908929771448599,0.6764525480484793,0.19071330946174467,TRUE
size_matched_39,973,39,9,C1QTNF6,0.43509983532112984,0.31977790057659083,1.376821939016608,0.3836089277274969,TRUE
size_matched_39,973,39,9,CADPS2,-0.41010601450174866,-0.45866199751902614,0.6321288699208969,0.10481946472762055,TRUE
size_matched_39,973,39,9,KNTC1,0.41317926152804135,-0.06636655925320026,0.9357877797453555,0.8636646736606447,FALSE
size_matched_39,973,39,9,PODXL,-0.41295393620776416,-0.22896563631943007,0.7953558643903597,0.46373119206028446,TRUE
size_matched_39,973,39,9,HIBCH,-0.4099623749107515,-0.272028019765263,0.761832914411343,0.45614194080944914,TRUE
size_matched_39,973,39,9,TNIP1,-0.414945866298316,-0.1731385944300761,0.8410210459343657,0.6768284755869417,TRUE
size_matched_39,973,39,9,TCIRG1,0.4257531411377312,0.38747698775933165,1.4732590502370897,0.2950473989227316,TRUE
size_matched_39,973,39,9,LTB4R,0.4152348937982004,0.21562492512083067,1.240636959964782,0.5448105135951822,TRUE
