accession,symbol,log2FoldChange,AveExpr,t,pvalue,padj,B,significant
GSE40435,GLRX5,-1.1143472609901,11.692214713564356,-31.702335390673156,1.6793578920339154e-54,6.492273213722226e-52,113.96212345959552,TRUE
GSE40435,C10orf140,-1.0870270239900994,7.594640723955446,-31.572162432871835,2.455612365700165e-54,9.377444587748167e-52,113.58362975042189,TRUE
GSE40435,IGFBP3,3.3055092346287123,11.532937834235149,31.56678132298794,2.4945559685067053e-54,9.411388626243249e-52,113.56795538216412,TRUE
GSE40435,SAT2,-1.8177005198217826,10.104128680445545,-31.492250015787647,3.1026879709878215e-54,1.1566377514703886e-51,113.35062638322341,TRUE
GSE40435,ANGPTL4,3.031041858333334,9.195509483394389,31.403522079207228,4.0250261244065976e-54,1.4828196242313905e-51,113.09133896938833,TRUE
GSE40435,SH3GL2,-2.4212931008712864,8.164214936326733,-31.35454312241009,4.6480909502406717e-54,1.6924455815794928e-51,112.94794657421701,TRUE
GSE40435,ECHS1,-2.1336595469702986,11.467214950970297,-31.1918033866799,7.508136783666815e-54,2.702411439583249e-51,112.47015792774783,TRUE
GSE40435,NOL3,1.8081573040297032,8.457259071495049,31.175637990784455,7.875301800016549e-54,2.8023545518831615e-51,112.42258443986643,TRUE
GSE40435,SLC22A8,-3.330859747574258,8.267325265440594,-31.089308379677608,1.0165964481662348e-53,3.576820357064885e-51,112.16817489921006,TRUE
GSE40435,HSD11B2,-3.236460515831685,9.777482341262376,-30.994083585714947,1.3481715577216691e-53,4.6907382398329275e-51,111.88686916562139,TRUE
GSE40435,KIAA0114,-1.2460148915643563,8.4031316757326735,-30.97404108775002,1.4308287380571934e-53,4.923623198189335e-51,111.82756969659931,TRUE
GSE40435,ACPP,-1.9485469733168337,7.840738703361386,-30.933672077982926,1.6131695213632813e-53,5.490738086083673e-51,111.70803367324727,TRUE
GSE40435,GPC3,-1.905174157831685,8.018198313777228,-30.8966970835657,1.8006986912519128e-53,6.063126754608859e-51,111.59843396633134,TRUE
GSE40435,ENO2,2.715324350544556,8.700369625163367,30.842460966667826,2.116324558917348e-53,7.050062472121047e-51,111.4374726042086,TRUE
GSE40435,SPHK2,-1.476894865821785,9.997418751079207,-30.759987509601004,2.70665610390777e-53,8.921708340817675e-51,111.19225869741493,TRUE
GSE40435,ACAA1,-2.267902931534656,10.24716266739109,-30.720589495602947,3.0447948235211533e-53,9.931740114973062e-51,111.07492653421477,TRUE
GSE40435,AGPAT9,-2.859165521653468,9.411052324371287,-30.643274640390402,3.8374256948413674e-53,1.2388159609099235e-50,110.84431113169312,TRUE
GSE40435,RECQL,0.573362186775579,7.853533448981848,30.619592766600018,4.119637108871687e-53,1.3163501676245716e-50,110.77357643884379,FALSE
GSE40435,RAB25,-1.697249647366337,7.730837875524752,-30.486063618598653,6.1516390988394205e-53,1.9457820882935113e-50,110.37389491521337,TRUE
GSE40435,PROM2,-2.8622241871386143,8.531780206143564,-30.47535913382953,6.35297093243534e-53,1.9893693177828023e-50,110.34179161833931,TRUE
