clinical_c,gene_c,delta_c,clinical_brier3,gene_brier3,delta_brier3,clinical_calibration_slope,gene_calibration_slope,simulation,fold,selected_gene
0.6908979841172878,0.6908979841172878,0,0.13605532099037615,0.13605532099037615,0,0.8589334795774778,0.8589334795774778,147,2,NA
0.7114402451481103,0.7114402451481103,0,0.1885687229009198,0.1885687229009198,0,0.6751062262803658,0.6751062262803658,148,3,NA
0.6407294832826748,0.6407294832826748,0,0.16296897718441902,0.16296897718441902,0,0.7058781082094776,0.7058781082094776,149,4,NA
0.8247126436781609,0.8247126436781609,0,0.08557510042111927,0.08557510042111927,0,1.4695940908022476,1.4695940908022476,150,5,NA
0.6655034895314058,0.6655034895314058,0,0.16387627008818323,0.16387627008818323,0,0.6628939382673258,0.6628939382673258,151,1,NA
0.7121394230769231,0.7121394230769231,0,0.13572011576047335,0.13572011576047335,0,0.6803235773122873,0.6803235773122873,152,2,NA
0.6588888888888889,0.6588888888888889,0,0.14887560820088783,0.14887560820088783,0,0.6588804571402163,0.6588804571402163,153,3,NA
0.7387780548628429,0.7387780548628429,0,0.12160235696951045,0.12160235696951045,0,1.06230958971965,1.06230958971965,154,4,NA
0.7977611940298508,0.7977611940298508,0,0.10904345305776729,0.10904345305776729,0,1.32832512634198,1.32832512634198,155,5,NA
0.8004522328999435,0.8004522328999435,0,0.14298663604479445,0.14298663604479445,0,1.3873801658752887,1.3873801658752887,156,1,NA
0.7854477611940298,0.7854477611940298,0,0.10822228239856309,0.10822228239856309,0,1.047206563321974,1.047206563321974,157,2,NA
0.7433380084151473,0.7433380084151473,0,0.14716462726158763,0.14716462726158763,0,0.8813545924098295,0.8813545924098295,158,3,NA
0.7404063205417607,0.7404063205417607,0,0.13181000807882753,0.13181000807882753,0,0.9876186002928337,0.9876186002928337,159,4,NA
0.6285714285714286,0.6285714285714286,0,0.10378207684152028,0.10378207684152028,0,0.6165143146862494,0.6165143146862494,160,5,NA
0.7940983606557377,0.7940983606557377,0,0.11703681488883841,0.11703681488883841,0,1.176169555698631,1.176169555698631,161,1,NA
0.7688139674894642,0.7688139674894642,0,0.12804964970767396,0.12804964970767396,0,1.2230490394848985,1.2230490394848985,162,2,NA
0.7668776371308017,0.7668776371308017,0,0.13323126940944582,0.13323126940944582,0,1.0300021635950478,1.0300021635950478,163,3,NA
0.805640243902439,0.805640243902439,0,0.10798919638070247,0.10798919638070247,0,1.43511206558186,1.43511206558186,164,4,NA
0.6875,0.6875,0,0.17619225631691154,0.17619225631691154,0,0.5485515317094182,0.5485515317094182,165,5,NA
0.7648854961832061,0.7648854961832061,0,0.13853243652594888,0.13853243652594888,0,0.8765351909035072,0.8765351909035072,166,1,NA
0.6653386454183267,0.6653386454183267,0,0.1451126626968534,0.1451126626968534,0,0.6892574854821835,0.6892574854821835,167,2,NA
0.6995192307692308,0.6995192307692308,0,0.11662444546414191,0.11662444546414191,0,0.8519220275276763,0.8519220275276763,168,3,NA
0.720969089390142,0.720969089390142,0,0.12766369105504685,0.12766369105504685,0,0.8231509542495072,0.8231509542495072,169,4,NA
0.7265029635901779,0.7265029635901779,0,0.10581519722061776,0.10581519722061776,0,1.3215242787406345,1.3215242787406345,170,5,NA
0.7876905702992659,0.7876905702992659,0,0.10911277148136056,0.10911277148136056,0,0.9791921369892594,0.9791921369892594,171,1,NA
0.6752136752136753,0.6752136752136753,0,0.12008909552223272,0.12008909552223272,0,0.5807776215454618,0.5807776215454618,172,2,NA
0.7621580547112462,0.7621580547112462,0,0.11264064242606674,0.11264064242606674,0,1.205102072532809,1.205102072532809,173,3,NA
0.6464396284829721,0.6464396284829721,0,0.13787179951019637,0.13787179951019637,0,0.5967495571680697,0.5967495571680697,174,4,NA
0.6906686260102866,0.6906686260102866,0,0.15303789739635454,0.15303789739635454,0,0.6631814859353199,0.6631814859353199,175,5,NA
0.6832579185520362,0.6832579185520362,0,0.1573880162445629,0.1573880162445629,0,0.802899184146622,0.802899184146622,176,1,NA
0.5928614640048397,0.5928614640048397,0,0.16158016896706884,0.16158016896706884,0,0.48028311715472877,0.48028311715472877,177,2,NA
0.7892561983471074,0.7892561983471074,0,0.12402416726825931,0.12402416726825931,0,1.0933555681116551,1.0933555681116551,178,3,NA
0.6125743415463042,0.6125743415463042,0,0.136430237007131,0.136430237007131,0,0.5602405227282882,0.5602405227282882,179,4,NA
0.7250554323725056,0.7250554323725056,0,0.08027280420331039,0.08027280420331039,0,0.9535408270824887,0.9535408270824887,180,5,NA
0.84375,0.84375,0,0.09066861651972981,0.09066861651972981,0,1.225906272179064,1.225906272179064,181,1,NA
0.6448275862068966,0.6448275862068966,0,0.17381851660357364,0.17381851660357364,0,0.7934123904968052,0.7934123904968052,182,2,NA
