repeat_id,symbol,oob_n,oob_events,clinical_c_index,clinical_gene_c_index,delta_c_index
4,CRYL1,186,59,0.7730585926548921,0.7765629380431736,0.0035043453882814823
4,PANK1,186,59,0.7730585926548921,0.7863751051303616,0.0133165124754695
4,ACADM,186,59,0.7730585926548921,0.7792262405382675,0.006167647883375427
4,C1QTNF6,186,59,0.7730585926548921,0.7880571909167368,0.014998598261844687
4,TEK,186,59,0.7730585926548921,0.7788057190916737,0.005747126436781658
4,EMCN,186,59,0.7730585926548921,0.767591813849173,-0.005466778805719108
4,TCIRG1,186,59,0.7730585926548921,0.7594617325483599,-0.01359686010653216
4,LRBA,186,59,0.7730585926548921,0.7842724978973927,0.011213905242500655
4,GRAMD1A,186,59,0.7730585926548921,0.7703952901597981,-0.0026633024950939443
4,IFFO1,186,59,0.7730585926548921,0.7574992991309224,-0.015559293523969675
4,ACAT1,186,59,0.7730585926548921,0.7785253714606112,0.005466778805719108
4,DBT,186,59,0.7730585926548921,0.7746005046257359,0.0015419119708438567
4,TNFAIP2,186,59,0.7730585926548921,0.7517521726941407,-0.021306419960751333
5,CYFIP2,177,57,0.7862608117099135,0.7955755156353959,0.009314703925482393
5,CRYL1,177,57,0.7862608117099135,0.7786094477711244,-0.007651363938789069
5,HHLA2,177,57,0.7862608117099135,0.8072188955422488,0.020958083832335328
5,DDC,177,57,0.7862608117099135,0.7697937458416501,-0.01646706586826341
5,KL,177,57,0.7862608117099135,0.7686294078509648,-0.01763140385894868
5,PANK1,177,57,0.7862608117099135,0.7724550898203593,-0.013805721889554201
5,IQGAP2,177,57,0.7862608117099135,0.7885894876912841,0.0023286759813706537
5,ACADM,177,57,0.7862608117099135,0.8025615435795077,0.016300731869594243
5,FUT6,177,57,0.7862608117099135,0.7619760479041916,-0.024284763805721865
5,CLCN5,177,57,0.7862608117099135,0.7335329341317365,-0.052727877578176985
5,C1QTNF6,177,57,0.7862608117099135,0.790086493679308,0.00382568196939459
5,CADPS2,177,57,0.7862608117099135,0.7756154357950765,-0.010645375914836941
5,TEK,177,57,0.7862608117099135,0.781437125748503,-0.004823685961410473
5,EMCN,177,57,0.7862608117099135,0.7536593479707252,-0.03260146373918826
5,HIBCH,177,57,0.7862608117099135,0.782435129740519,-0.003825681969394479
5,TCIRG1,177,57,0.7862608117099135,0.7999001996007984,0.013639387890884924
5,LRBA,177,57,0.7862608117099135,0.7754491017964071,-0.010811709913506329
5,ACAT1,177,57,0.7862608117099135,0.7736194278110446,-0.012641383898868819
5,DBT,177,57,0.7862608117099135,0.7697937458416501,-0.01646706586826341
5,TNFAIP2,177,57,0.7862608117099135,0.7904191616766467,0.004158349966733255
5,FHOD1,177,57,0.7862608117099135,0.7744510978043913,-0.011809713905522212
6,TCIRG1,187,66,0.7659297789336801,0.7794538361508452,0.013524057217165097
6,TNFAIP2,187,66,0.7659297789336801,0.7804941482444734,0.014564369310793301
7,KL,195,58,0.7613204791118902,0.7665790242477359,0.005258545135845782
7,PANK1,195,58,0.7613204791118902,0.782792871749927,0.021472392638036797
7,ACADM,195,58,0.7613204791118902,0.7814782354659655,0.02015775635407535
7,CLCN5,195,58,0.7613204791118902,0.7747589833479405,0.013438504236050308
7,CADPS2,195,58,0.7613204791118902,0.7566462167689161,-0.004674262342974078
7,TEK,195,58,0.7613204791118902,0.7746129126497225,0.013292433537832382
7,EMCN,195,58,0.7613204791118902,0.7716914986853638,0.010371019573473639
7,TCIRG1,195,58,0.7613204791118902,0.7611744084136722,-1.4607069821792606e-4
7,PODXL,195,58,0.7613204791118902,0.7722757814782355,0.010955302366345343
7,LRBA,195,58,0.7613204791118902,0.7719836400817996,0.010663160969909491
7,GRAMD1A,195,58,0.7613204791118902,0.7769500438212095,0.01562956470931931
7,IFFO1,195,58,0.7613204791118902,0.7486123283669296,-0.012708150744960567
7,DBT,195,58,0.7613204791118902,0.7544551562956471,-0.00686532281624308
7,TNFAIP2,195,58,0.7613204791118902,0.754601226993865,-0.006719252118025154
8,CYFIP2,190,66,0.7458021183156807,0.7529062257814518,0.00710410746577117
8,CRYL1,190,66,0.7458021183156807,0.7708602428313097,0.025058124515629054
8,HHLA2,190,66,0.7458021183156807,0.7591061741152156,0.013304055799534975
8,TEK,190,66,0.7458021183156807,0.7496770860242832,0.003874967708602517
8,EMCN,190,66,0.7458021183156807,0.7452854559545337,-5.166623611470023e-4
8,PODXL,190,66,0.7458021183156807,0.745672952725394,-1.2916559028663954e-4
9,CRYL1,203,66,0.7236573759347382,0.7547020167686381,0.031044640833899906
9,HHLA2,203,66,0.7236573759347382,0.7488103331067302,0.025152957171991952
9,PANK1,203,66,0.7236573759347382,0.7568547473374122,0.03319737140267398
9,IQGAP2,203,66,0.7236573759347382,0.752662587808747,0.02900521187400873
9,ACADM,203,66,0.7236573759347382,0.7524359845909812,0.028778608656242932
9,TEK,203,66,0.7236573759347382,0.7408792204849308,0.0172218445501926
9,EMCN,203,66,0.7236573759347382,0.737820077045094,0.01416270111035578
9,HIBCH,203,66,0.7236573759347382,0.740086109222751,0.016428733288012753
9,TCIRG1,203,66,0.7236573759347382,0.7346476319963744,0.010990256061636172
9,PODXL,203,66,0.7236573759347382,0.7471108089734875,0.02345343303874925
9,LRBA,203,66,0.7236573759347382,0.7417856333559937,0.018128257421255456
9,GRAMD1A,203,66,0.7236573759347382,0.7455245864491276,0.021867210514389335
9,IFFO1,203,66,0.7236573759347382,0.7324949014276003,0.008837525492862097
9,TNFAIP2,203,66,0.7236573759347382,0.719465216406073,-0.004192159528665251
10,CYFIP2,190,64,0.7376391405643282,0.772974372249547,0.03533523168521879
10,KL,190,64,0.7376391405643282,0.7583484338596945,0.020709293295366304
10,PANK1,190,64,0.7376391405643282,0.7693502459228578,0.03171110535852961
10,TEK,190,64,0.7376391405643282,0.746440590214859,0.008801449650530757
11,CYFIP2,198,63,0.7492632612966601,0.7840127701375246,0.034749508840864474
11,CRYL1,198,63,0.7492632612966601,0.7762770137524557,0.027013752455795625
11,C1QTNF6,198,63,0.7492632612966601,0.7776277013752455,0.028364440078585407
11,HIBCH,198,63,0.7492632612966601,0.7644891944990178,0.015225933202357655
11,TCIRG1,198,63,0.7492632612966601,0.7706286836935168,0.02136542239685668
11,LRBA,198,63,0.7492632612966601,0.7648575638506876,0.015594302554027495
11,IFFO1,198,63,0.7492632612966601,0.762033398821218,0.012770137524557912
11,DBT,198,63,0.7492632612966601,0.755893909626719,0.006630648330058886
11,TNFAIP2,198,63,0.7492632612966601,0.7557711198428291,0.006507858546168976
11,FHOD1,198,63,0.7492632612966601,0.7382121807465619,-0.01105108055009818
12,DDC,174,59,0.7696682464454976,0.7657187993680885,-0.003949447077409074
12,FUT6,174,59,0.7696682464454976,0.7709320695102686,0.0012638230647710191
12,CLCN5,174,59,0.7696682464454976,0.7816745655608215,0.012006319115323905
12,TCIRG1,174,59,0.7696682464454976,0.7823064770932069,0.012638230647709303
12,LRBA,174,59,0.7696682464454976,0.801263823064771,0.03159557661927337
12,GRAMD1A,174,59,0.7696682464454976,0.777567140600316,0.00789889415481837
12,TNFAIP2,174,59,0.7696682464454976,0.7895734597156399,0.019905213270142275
12,FHOD1,174,59,0.7696682464454976,0.7770932069510268,0.00742496050552921
13,CYFIP2,183,63,0.7498258810419278,0.7694664995124669,0.019640618470539106
13,CRYL1,183,63,0.7498258810419278,0.7556762780331523,0.005850396991224471
13,HHLA2,183,63,0.7498258810419278,0.7613873798579189,0.011561498815991111
13,DDC,183,63,0.7498258810419278,0.7611087895250035,0.011282908483075671
13,PANK1,183,63,0.7498258810419278,0.7565120490318986,0.006686167989970793
13,FUT6,183,63,0.7498258810419278,0.7533082602033709,0.0034823791614431165
13,CLCN5,183,63,0.7498258810419278,0.7622231508566653,0.012397269814737433
13,HIBCH,183,63,0.7498258810419278,0.7579050006964758,0.008079119654547995
14,CYFIP2,189,61,0.7828172101945738,0.8061112633598246,0.023294053165250794
14,CRYL1,189,61,0.7828172101945738,0.78130994793094,-0.0015072622636338462
14,HHLA2,189,61,0.7828172101945738,0.7687037544532749,-0.014113455741298964
14,KL,189,61,0.7828172101945738,0.775143875034256,-0.0076733351603178734
14,PANK1,189,61,0.7828172101945738,0.7951493559879419,0.012332145793368054
14,IQGAP2,189,61,0.7828172101945738,0.7859687585639901,0.003151548369416224
14,ACADM,189,61,0.7828172101945738,0.7876130446697726,0.0047958344751987125
14,FUT6,189,61,0.7828172101945738,0.7766511372978898,-0.006166072896684027
14,CLCN5,189,61,0.7828172101945738,0.793642093724308,0.010824883529734208
14,C1QTNF6,189,61,0.7828172101945738,0.7996711427788434,0.016853932584269593
14,CADPS2,189,61,0.7828172101945738,0.7962455467251301,0.013428336530556306
14,TEK,189,61,0.7828172101945738,0.7891203069334064,0.006303096738832559
14,EMCN,189,61,0.7828172101945738,0.7928199506714169,0.01000274047684302
14,HIBCH,189,61,0.7828172101945738,0.775143875034256,-0.0076733351603178734
14,TCIRG1,189,61,0.7828172101945738,0.7892573307755549,0.00644012058098109
14,PODXL,189,61,0.7828172101945738,0.7847355439846533,0.0019183337900794406
14,LRBA,189,61,0.7828172101945738,0.7756919704028501,-0.0071252397917237476
14,GRAMD1A,189,61,0.7828172101945738,0.7766511372978898,-0.006166072896684027
14,IFFO1,189,61,0.7828172101945738,0.7793916141408606,-0.003425596053713287
14,ACAT1,189,61,0.7828172101945738,0.7902164976705948,0.0073992874760209215
14,DBT,189,61,0.7828172101945738,0.7798026856673062,-0.0030145245272676924
14,TNFAIP2,189,61,0.7828172101945738,0.7817210194573856,-0.0010961907371882518
14,FHOD1,189,61,0.7828172101945738,0.7604823239243628,-0.022334886270211074
15,C1QTNF6,204,60,0.8113357114546176,0.8026159334126041,-0.008719778042013515
15,CADPS2,204,60,0.8113357114546176,0.7825340203461488,-0.028801691108468752
15,TCIRG1,204,60,0.8113357114546176,0.816884661117717,0.005548949663099378
15,IFFO1,204,60,0.8113357114546176,0.79944510503369,-0.01189060642092754
15,TNFAIP2,204,60,0.8113357114546176,0.7812128418549347,-0.03012286959968291
16,CYFIP2,203,68,0.7705499028238253,0.8064479250028581,0.03589802217903282
16,CRYL1,203,68,0.7705499028238253,0.7899851377615182,0.019435234937692947
16,KL,203,68,0.7705499028238253,0.7729507259631874,0.002400823139362074
16,PANK1,203,68,0.7705499028238253,0.7818680690522465,0.01131816622842119
16,ACADM,203,68,0.7705499028238253,0.7930719103692694,0.02252200754544409
16,FUT6,203,68,0.7705499028238253,0.7698639533554361,-6.859494683891798e-4
16,CLCN5,203,68,0.7705499028238253,0.78038184520407,0.009831942380244652
16,C1QTNF6,203,68,0.7705499028238253,0.7894135132045272,0.018863610380701945
16,CADPS2,203,68,0.7705499028238253,0.7622041842917572,-0.008345718532068114
16,EMCN,203,68,0.7705499028238253,0.7670058305704813,-0.003544072253343966
16,HIBCH,203,68,0.7705499028238253,0.7785526466216989,0.00800274379787358
16,PODXL,203,68,0.7705499028238253,0.7730650508745855,0.002515148050760252
16,GRAMD1A,203,68,0.7705499028238253,0.7684920544186578,-0.0020578484051675394
16,ACAT1,203,68,0.7705499028238253,0.7795815708242826,0.009031668000457294
18,HHLA2,199,66,0.7422773684890784,0.7550730257205636,0.012795657231485125
18,DDC,199,66,0.7422773684890784,0.7479643272586274,0.005686958769548944
18,PANK1,199,66,0.7422773684890784,0.7696781698332686,0.027400801344190207
18,ACADM,199,66,0.7422773684890784,0.7571410107276721,0.01486364223859371
18,FUT6,199,66,0.7422773684890784,0.7558485200982292,0.013571151609150789
18,CLCN5,199,66,0.7422773684890784,0.7727801473439317,0.030502778854853307
18,C1QTNF6,199,66,0.7422773684890784,0.7318081943905906,-0.010469174098487799
18,TEK,199,66,0.7422773684890784,0.7367196587824738,-0.00555770970660463
18,EMCN,199,66,0.7422773684890784,0.7404678816078584,-0.0018094868812200682
18,TCIRG1,199,66,0.7422773684890784,0.7521002972728448,0.009822928783766338
18,PODXL,199,66,0.7422773684890784,0.7331006850200337,-0.009176683469044766
18,LRBA,199,66,0.7422773684890784,0.7489983197621817,0.006720951273103237
18,GRAMD1A,199,66,0.7422773684890784,0.759208995734781,0.01693162724570252
18,IFFO1,199,66,0.7422773684890784,0.7477058291327388,0.0054284606436603156
18,ACAT1,199,66,0.7422773684890784,0.7793718495540907,0.03709448106501223
18,DBT,199,66,0.7422773684890784,0.7489983197621817,0.006720951273103237
18,TNFAIP2,199,66,0.7422773684890784,0.7325836887682564,-0.009693679720822024
19,HIBCH,196,64,0.748838444178946,0.7583963892207619,0.009557945041815952
19,TNFAIP2,196,64,0.748838444178946,0.7649011018186646,0.01606265763971859
20,PANK1,199,60,0.7627737226277372,0.7685861043525277,0.005812381724790483
20,C1QTNF6,199,60,0.7627737226277372,0.766964044336307,0.004190321708569811
20,EMCN,199,60,0.7627737226277372,0.76588267099216,0.00310894836442277
20,HIBCH,199,60,0.7627737226277372,0.7576371992430386,-0.00513652338469861
20,TCIRG1,199,60,0.7627737226277372,0.76182752095160855,-9.462016761286884e-4
21,CYFIP2,183,60,0.7878041268863567,0.8261472128118263,0.038343085925469644
21,CRYL1,183,60,0.7878041268863567,0.8068986757006468,0.01909454881429007
21,HHLA2,183,60,0.7878041268863567,0.8032029565753003,0.015398829688943572
21,DDC,183,60,0.7878041268863567,0.7828765013858947,-0.004927625500461996
21,PANK1,183,60,0.7878041268863567,0.8169079149984602,0.029103788112103457
21,FUT6,183,60,0.7878041268863567,0.7831844779796735,-0.004619648906683205
21,CLCN5,183,60,0.7878041268863567,0.7936556821681553,0.005851555281798593
21,HIBCH,183,60,0.7878041268863567,0.788266091777025,4.6196489066829827e-4
21,TCIRG1,183,60,0.7878041268863567,0.8130582075762243,0.025254080689867564
21,TNFAIP2,183,60,0.7878041268863567,0.8190637511549121,0.03125962426855544
22,CYFIP2,198,64,0.739125,0.7771250000000001,0.038000000000000034
22,C1QTNF6,198,64,0.739125,0.7697499999999999,0.030624999999999902
22,TEK,198,64,0.739125,0.753625,0.014499999999999957
22,EMCN,198,64,0.739125,0.76225,0.02312499999999995
22,PODXL,198,64,0.739125,0.757375,0.01824999999999999
23,CYFIP2,187,63,0.7902982826152456,0.8091292557999397,0.018830973184694066
23,CRYL1,187,63,0.7902982826152456,0.7993371497438988,0.009038867128653205
23,HHLA2,187,63,0.7902982826152456,0.8092799035854172,0.018981620970171642
23,DDC,187,63,0.7902982826152456,0.7761373907803555,-0.01416089183489011
23,KL,187,63,0.7902982826152456,0.7881892136185598,-0.0021090689966858367
23,PANK1,187,63,0.7902982826152456,0.795872250677915,0.00557396806266941
23,ACADM,187,63,0.7902982826152456,0.7925579993974088,0.0022597167821631903
23,FUT6,187,63,0.7902982826152456,0.7964748418198253,0.006176559204579712
23,CLCN5,187,63,0.7902982826152456,0.7905995781862006,3.012955709550402e-4
23,CADPS2,187,63,0.7902982826152456,0.7755347996384453,-0.014763482976800302
23,TEK,187,63,0.7902982826152456,0.7991865019584212,0.00888821934317563
23,EMCN,187,63,0.7902982826152456,0.8025007532389274,0.01220247062368185
23,HIBCH,187,63,0.7902982826152456,0.7975293763181681,0.00723109370292252
23,TCIRG1,187,63,0.7902982826152456,0.7759867429948779,-0.014311539620367686
23,PODXL,187,63,0.7902982826152456,0.7853269056944863,-0.0049713769207593295
23,LRBA,187,63,0.7902982826152456,0.7774932208496534,-0.012805061765592152
23,IFFO1,187,63,0.7902982826152456,0.7768906297077434,-0.013407652907502232
23,ACAT1,187,63,0.7902982826152456,0.7973787285326905,0.007080445917444944
23,DBT,187,63,0.7902982826152456,0.768906297077433,-0.02139198553781263
23,TNFAIP2,187,63,0.7902982826152456,0.7779451642060862,-0.012353118409159425
24,CYFIP2,196,67,0.7696180768758443,0.7904949035981825,0.02087682672233826
24,DDC,196,67,0.7696180768758443,0.7721969790003684,0.002578902124524163
24,KL,196,67,0.7696180768758443,0.7671619796143927,-0.002456097261451573
24,PANK1,196,67,0.7696180768758443,0.7747758811248926,0.005157804249048326
24,ACADM,196,67,0.7696180768758443,0.791231732776618,0.021613655900773687
24,FUT6,196,67,0.7696180768758443,0.7631094191329977,-0.006508657742846591
24,CLCN5,196,67,0.7696180768758443,0.7771091735232716,0.007491096647427309
24,CADPS2,196,67,0.7696180768758443,0.7774775881124892,0.007859511236644967
24,TEK,196,67,0.7696180768758443,0.7852142944860616,0.015596217610217344
24,HIBCH,196,67,0.7696180768758443,0.7622497850914896,-0.007368291784354719
24,TCIRG1,196,67,0.7696180768758443,0.7831266118138278,0.01350853493798354
24,LRBA,196,67,0.7696180768758443,0.7621269802284171,-0.007491096647427198
24,GRAMD1A,196,67,0.7696180768758443,0.7486184452904335,-0.02099963158541074
24,IFFO1,196,67,0.7696180768758443,0.7740390519464571,0.004420975070612787
24,ACAT1,196,67,0.7696180768758443,0.7774775881124892,0.007859511236644967
24,DBT,196,67,0.7696180768758443,0.7509517376888124,-0.018666339187031866
24,FHOD1,196,67,0.7696180768758443,0.7570919808424413,-0.012526096033402934
25,CYFIP2,194,61,0.759104026384499,0.789061426411983,0.029957400027483927
25,PANK1,194,61,0.759104026384499,0.7875498144839906,0.02844578809949161
25,CADPS2,194,61,0.759104026384499,0.7580046722550502,-0.0010993541294488374
25,TEK,194,61,0.759104026384499,0.7674866016215474,0.008382575237048329
25,EMCN,194,61,0.759104026384499,0.7602033805139481,0.0010993541294490594
25,PODXL,194,61,0.759104026384499,0.7724336952040676,0.013329668819568541
25,GRAMD1A,194,61,0.759104026384499,0.7776556273189501,0.018551600934451073
26,CYFIP2,202,69,0.7359249329758712,0.7751340482573726,0.039209115281501394
26,CRYL1,202,69,0.7359249329758712,0.7716711349419124,0.03574620196604117
26,HHLA2,202,69,0.7359249329758712,0.7613941018766757,0.025469168900804418
26,DDC,202,69,0.7359249329758712,0.7630697050938338,0.027144772117962512
26,KL,202,69,0.7359249329758712,0.7573726541554959,0.02144772117962468
26,PANK1,202,69,0.7359249329758712,0.7497765862377123,0.013851653261841013
26,FUT6,202,69,0.7359249329758712,0.7588248436103664,0.022899910634495146
26,CLCN5,202,69,0.7359249329758712,0.7696604110813225,0.0337354781054513
26,TEK,202,69,0.7359249329758712,0.7302278820375335,-0.005697050938337722
26,EMCN,202,69,0.7359249329758712,0.7293342269883825,-0.0065907059874887874
26,HIBCH,202,69,0.7359249329758712,0.7567024128686327,0.020777479892761463
26,PODXL,202,69,0.7359249329758712,0.7336907953529938,-0.0022341376228774967
26,GRAMD1A,202,69,0.7359249329758712,0.7591599642537981,0.02323503127792681
26,DBT,202,69,0.7359249329758712,0.741733690795353,0.005808757819481758
27,CRYL1,177,55,0.734847247181833,0.7650710668191472,0.03022381963731413
27,DDC,177,55,0.734847247181833,0.7477536350269564,0.012906387845123324
27,IQGAP2,177,55,0.734847247181833,0.7487338670151936,0.013886619833360592
27,ACADM,177,55,0.734847247181833,0.7518379349779447,0.01699068779611168
27,FUT6,177,55,0.734847247181833,0.7670315307956217,0.03218428361378867
27,CLCN5,177,55,0.734847247181833,0.7722594347328868,0.0374121875510538
27,EMCN,177,55,0.734847247181833,0.7567390949191308,0.021891847737297798
27,HIBCH,177,55,0.734847247181833,0.7564123509230518,0.021565103741218783
27,TCIRG1,177,55,0.734847247181833,0.7588629308936448,0.02401568371181173
27,GRAMD1A,177,55,0.734847247181833,0.7227577193269074,-0.012089527854925675
27,IFFO1,177,55,0.734847247181833,0.743669335075968,0.008822087894134967
27,ACAT1,177,55,0.734847247181833,0.7606600228720797,0.025812775690246648
27,DBT,177,55,0.734847247181833,0.7487338670151936,0.013886619833360592
28,CLCN5,196,62,0.7360861759425494,0.7331860240298301,-0.0029001519127193065
28,CADPS2,196,62,0.7360861759425494,0.7423007871840905,0.0062146112415411014
28,TCIRG1,196,62,0.7360861759425494,0.7554205220273442,0.019334346084794785
28,PODXL,196,62,0.7360861759425494,0.7498964231459744,0.013810247203424941
28,LRBA,196,62,0.7360861759425494,0.7562491368595499,0.020162960917000428
28,GRAMD1A,196,62,0.7360861759425494,0.755834829443447,0.019748653500897606
28,IFFO1,196,62,0.7360861759425494,0.7581825714680293,0.022096395525479817
28,DBT,196,62,0.7360861759425494,0.7540394973070018,0.01795332136445238
28,TNFAIP2,196,62,0.7360861759425494,0.7534870874188648,0.017400911476315395
28,FHOD1,196,62,0.7360861759425494,0.7550062146112415,0.018920038668692074
29,CRYL1,194,69,0.7524978933429638,0.7588780546527025,0.00638016130973873
29,KL,194,69,0.7524978933429638,0.7517756109305405,-7.222824124233362e-4
29,PANK1,194,69,0.7524978933429638,0.7553870229926568,0.002889129649693012
29,ACADM,194,69,0.7524978933429638,0.7565908270133622,0.004092933670398424
29,FUT6,194,69,0.7524978933429638,0.760322619477549,0.00782472613458518
29,CLCN5,194,69,0.7524978933429638,0.758757674250632,0.006259780907668211
29,C1QTNF6,194,69,0.7524978933429638,0.7752497893342964,0.02275189599133265
29,CADPS2,194,69,0.7524978933429638,0.7464788732394366,-0.006019020103527173
29,TCIRG1,194,69,0.7524978933429638,0.760322619477549,0.00782472613458518
29,LRBA,194,69,0.7524978933429638,0.765860117972794,0.013362224629830166
29,GRAMD1A,194,69,0.7524978933429638,0.7492476224870591,-0.00325027085590468
29,FHOD1,194,69,0.7524978933429638,0.7417840375586855,-0.010713855784278303
30,CRYL1,198,68,0.7863247863247863,0.7851209823040809,-0.0012038040207054124
30,DDC,198,68,0.7863247863247863,0.7707957144576862,-0.015529071867100064
30,KL,198,68,0.7863247863247863,0.7846394606957987,-0.0016853256289875995
30,ACADM,198,68,0.7863247863247863,0.7981220657276995,0.011797279402913197
30,FUT6,198,68,0.7863247863247863,0.7754905501384375,-0.010834236186348822
30,CLCN5,198,68,0.7863247863247863,0.7948717948717949,0.008547008547008628
30,HIBCH,198,68,0.7863247863247863,0.7774166365715661,-0.008908149753220185
30,LRBA,198,68,0.7863247863247863,0.7936679908510895,0.007343204526303215
30,GRAMD1A,198,68,0.7863247863247863,0.8024557602022391,0.01613097387745277
30,ACAT1,198,68,0.7863247863247863,0.7983628265318405,0.012038040207054235
31,CYFIP2,193,61,0.7427630676361641,0.7375497324735903,-0.005213335162573718
31,CRYL1,193,61,0.7427630676361641,0.7437234188503223,9.603512141582726e-4
31,HHLA2,193,61,0.7427630676361641,0.7438606118809165,0.0010975442447523909
31,DDC,193,61,0.7427630676361641,0.7360406091370558,-0.0067224584991082414
31,KL,193,61,0.7427630676361641,0.7171079709150775,-0.025655096721086568
31,PANK1,193,61,0.7427630676361641,0.7497599121964604,0.006996844560296367
31,IQGAP2,193,61,0.7427630676361641,0.7371381533818082,-0.005624914254355851
31,ACADM,193,61,0.7427630676361641,0.72465358759775,-0.01810948003841406
31,FUT6,193,61,0.7427630676361641,0.7448209630950748,0.0020578954589107745
31,CLCN5,193,61,0.7427630676361641,0.7460557003704211,0.0032926327342570616
31,C1QTNF6,193,61,0.7427630676361641,0.751269035532995,0.00850596789683089
31,CADPS2,193,61,0.7427630676361641,0.7437234188503223,9.603512141582726e-4
31,TEK,193,61,0.7427630676361641,0.7522293867471532,0.009466319110989163
31,HIBCH,193,61,0.7427630676361641,0.7172451639456716,-0.02551790369049245
31,TCIRG1,193,61,0.7427630676361641,0.7378241185347785,-0.004938949101385592
31,PODXL,193,61,0.7427630676361641,0.7564823706955687,0.013719303059404608
31,LRBA,193,61,0.7427630676361641,0.7426258746055701,-1.3719303059400723e-4
31,GRAMD1A,193,61,0.7427630676361641,0.7389216627795308,-0.0038414048566333125
31,IFFO1,193,61,0.7427630676361641,0.7376869255041844,-0.005076142131979711
31,ACAT1,193,61,0.7427630676361641,0.7461928934010152,0.00342982576485118
32,PANK1,191,65,0.7473186925434117,0.7605975485188968,0.013278855975485171
32,ACADM,191,65,0.7473186925434117,0.7636618998978549,0.01634320735444328
32,CLCN5,191,65,0.7473186925434117,0.7719611848825332,0.024642492339121524
32,C1QTNF6,191,65,0.7473186925434117,0.773876404494382,0.026557711950970342
32,CADPS2,191,65,0.7473186925434117,0.7622574055158324,0.014938712972420776
32,EMCN,191,65,0.7473186925434117,0.7314862104187947,-0.015832482124616964
32,HIBCH,191,65,0.7473186925434117,0.7620020429009193,0.014683350357507674
32,TCIRG1,191,65,0.7473186925434117,0.7668539325842696,0.019535240040857937
32,PODXL,191,65,0.7473186925434117,0.7280388151174668,-0.019279877425944836
32,LRBA,191,65,0.7473186925434117,0.7728549540347294,0.025536261491317713
32,IFFO1,191,65,0.7473186925434117,0.7677477017364658,0.020429009193054126
32,ACAT1,191,65,0.7473186925434117,0.7704290091930541,0.02311031664964247
32,TNFAIP2,191,65,0.7473186925434117,0.7568947906026557,0.009576098059244087
33,CYFIP2,190,60,0.7624184312158743,0.7907843920628579,0.028365960846983618
33,CRYL1,190,60,0.7624184312158743,0.7766679984019177,0.014249567186043421
33,PANK1,190,60,0.7624184312158743,0.7746703955253695,0.012251964309495267
33,ACADM,190,60,0.7624184312158743,0.7783992542282594,0.015980823012385126
33,CLCN5,190,60,0.7624184312158743,0.776268477826608,0.013850046610733746
33,CADPS2,190,60,0.7624184312158743,0.7680117192702091,0.0055932880543347885
33,TEK,190,60,0.7624184312158743,0.7741377014249566,0.011719270209082366
33,EMCN,190,60,0.7624184312158743,0.761619390065255,-7.990411506192396e-4
33,TCIRG1,190,60,0.7624184312158743,0.7630842988413904,6.658676255161255e-4
33,PODXL,190,60,0.7624184312158743,0.772406445598615,0.009988014382740773
33,GRAMD1A,190,60,0.7624184312158743,0.7761353043015049,0.013716873085630632
34,CYFIP2,177,54,0.7555366269165247,0.7512776831345827,-0.004258943781942026
34,CRYL1,177,54,0.7555366269165247,0.7614991482112436,0.00596252129471897
34,HHLA2,177,54,0.7555366269165247,0.7746166950596252,0.01908006814310048
34,KL,177,54,0.7555366269165247,0.7507666098807495,-0.004770017035775176
34,PANK1,177,54,0.7555366269165247,0.7628620102214652,0.00732538330494048
34,IQGAP2,177,54,0.7555366269165247,0.7565587734241908,0.0010221465076660774
34,ACADM,177,54,0.7555366269165247,0.761839863713799,0.006303236797274292
34,C1QTNF6,177,54,0.7555366269165247,0.7735945485519591,0.018057921635434404
34,CADPS2,177,54,0.7555366269165247,0.7356047700170358,-0.019931856899488842
34,TEK,177,54,0.7555366269165247,0.726916524701874,-0.028620102214650722
34,EMCN,177,54,0.7555366269165247,0.726916524701874,-0.028620102214650722
34,TCIRG1,177,54,0.7555366269165247,0.755366269165247,-1.7035775127771657e-4
34,PODXL,177,54,0.7555366269165247,0.7321976149914822,-0.023339011925042508
34,LRBA,177,54,0.7555366269165247,0.7511073253833049,-0.004429301533219743
34,GRAMD1A,177,54,0.7555366269165247,0.7603066439522999,0.004770017035775176
34,IFFO1,177,54,0.7555366269165247,0.772572402044293,0.017035775127768327
35,CYFIP2,190,66,0.7892900281841364,0.8150583814253121,0.025768353241175657
35,CRYL1,190,66,0.7892900281841364,0.7974768487451349,0.008186820560998509
35,HHLA2,190,66,0.7892900281841364,0.7978794792645283,0.008589451080391886
35,DDC,190,66,0.7892900281841364,0.7911689706079721,0.0018789424238356833
35,PANK1,190,66,0.7892900281841364,0.7947926452825125,0.0055026170983760725
35,ACADM,190,66,0.7892900281841364,0.8104952355388538,0.021205207354717426
35,CLCN5,190,66,0.7892900281841364,0.7964031673600859,0.007113139175949468
35,CADPS2,190,66,0.7892900281841364,0.7872768755871695,-0.002013152596966883
35,TEK,190,66,0.7892900281841364,0.7953294859750368,0.0060394577909004266
35,EMCN,190,66,0.7892900281841364,0.7805663669306133,-0.008723661253523085
35,HIBCH,190,66,0.7892900281841364,0.7845926721245471,-0.004697356059589319
35,TCIRG1,190,66,0.7892900281841364,0.7727821768890082,-0.016507851295128217
35,PODXL,190,66,0.7892900281841364,0.7910347604348409,0.0017447322507044838
