repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
16,HIBCH,517,0.7253404490246596,0.7352778800147222,0.009937430990062612
16,TCIRG1,517,0.7253404490246596,0.7427125506072875,0.01737210158262792
16,PODXL,517,0.7253404490246596,0.7385903570114096,0.013249907986750076
16,LRBA,517,0.7253404490246596,0.730898049319102,0.005557600294442411
16,GRAMD1A,517,0.7253404490246596,0.7374861980125138,0.012145748987854255
16,IFFO1,517,0.7253404490246596,0.7362348178137652,0.010894368789105657
16,ACAT1,517,0.7253404490246596,0.7344681634155319,0.009127714390872343
16,DBT,517,0.7253404490246596,0.7331431726168568,0.007802723592197247
16,TNFAIP2,517,0.7253404490246596,0.7436878910563121,0.018347442031652506
16,FHOD1,517,0.7253404490246596,0.7234633787265367,-0.001877070298122896
17,CYFIP2,517,0.7467795362532205,0.7744755244755245,0.027695988222304013
17,CRYL1,517,0.7467795362532205,0.7732057416267943,0.026426205373573874
17,HHLA2,517,0.7467795362532205,0.7665071770334928,0.019727640780272337
17,DDC,517,0.7467795362532205,0.7622377622377623,0.015458225984541829
17,KL,517,0.7467795362532205,0.7634523371365476,0.01667280088332712
17,PANK1,517,0.7467795362532205,0.7709422156790577,0.024162679425837275
17,IQGAP2,517,0.7467795362532205,0.7614464482885536,0.014666912035333102
17,ACADM,517,0.7467795362532205,0.7684578579315422,0.021678321678321733
17,FUT6,517,0.7467795362532205,0.7607655502392344,0.013986013986013957
17,CLCN5,517,0.7467795362532205,0.7683658446816342,0.021586308428413692
17,C1QTNF6,517,0.7467795362532205,0.7630842841369156,0.01630474788369518
17,CADPS2,517,0.7467795362532205,0.7571402281928598,0.010360691939639288
17,TEK,517,0.7467795362532205,0.7597534044902465,0.012973868237026065
17,EMCN,517,0.7467795362532205,0.7567905778432094,0.01001104158998889
17,HIBCH,517,0.7467795362532205,0.7610783952889216,0.014298859035701161
17,TCIRG1,517,0.7467795362532205,0.762292970187707,0.015513433934486565
17,PODXL,517,0.7467795362532205,0.7599006256900993,0.013121089436878841
17,LRBA,517,0.7467795362532205,0.7603790945896209,0.013599558336400475
17,GRAMD1A,517,0.7467795362532205,0.7607655502392344,0.013986013986013957
17,IFFO1,517,0.7467795362532205,0.7620537357379462,0.015274199484725748
17,ACAT1,517,0.7467795362532205,0.7645933014354067,0.017813765182186247
17,DBT,517,0.7467795362532205,0.7542142068457858,0.007434670592565307
17,TNFAIP2,517,0.7467795362532205,0.7584652189915349,0.011685682738314385
17,FHOD1,517,0.7467795362532205,0.7521715126978286,0.005391976444608093
18,CYFIP2,517,0.745933014354067,0.7629738682370262,0.017040853882959173
18,CRYL1,517,0.745933014354067,0.7610231873389768,0.015090172984909778
18,HHLA2,517,0.745933014354067,0.7546926757453074,0.008759661391240403
18,DDC,517,0.745933014354067,0.7544350386455649,0.008502024291497934
18,KL,517,0.745933014354067,0.7488774383511225,0.002944423997055523
18,PANK1,517,0.745933014354067,0.7652926021347074,0.019359587780640397
18,IQGAP2,517,0.745933014354067,0.7644644828855356,0.018531468531468587
18,ACADM,517,0.745933014354067,0.7619065145380934,0.015973500184026435
18,FUT6,517,0.745933014354067,0.7525947736474052,0.006661759293338232
18,CLCN5,517,0.745933014354067,0.7545822598454177,0.00864924549135071
18,C1QTNF6,517,0.745933014354067,0.7522083179977916,0.006275303643724639
18,CADPS2,517,0.745933014354067,0.7455281560544719,-4.048582995951344e-4
18,TEK,517,0.745933014354067,0.7647773279352227,0.01884431358115568
18,EMCN,517,0.745933014354067,0.7588884799411115,0.012955465587044523
18,HIBCH,517,0.745933014354067,0.7495767390504233,0.003643724696356321
18,TCIRG1,517,0.745933014354067,0.7576370997423629,0.011704085388295926
18,PODXL,517,0.745933014354067,0.7624033860875966,0.01647037173352961
18,LRBA,517,0.745933014354067,0.754987118145013,0.009054103790945955
18,GRAMD1A,517,0.745933014354067,0.7490798675009201,0.0031468531468531458
18,IFFO1,517,0.745933014354067,0.7569377990430621,0.011004784688995128
18,ACAT1,517,0.745933014354067,0.7540853882959146,0.008152373941847646
18,DBT,517,0.745933014354067,0.7533308796466691,0.007397865292602113
18,TNFAIP2,517,0.745933014354067,0.7573058520426941,0.011372837688627069
18,FHOD1,517,0.745933014354067,0.7430622009569379,-0.002870813397129135
19,CYFIP2,517,0.7451417004048583,0.7591277143908723,0.013986013986014068
19,CRYL1,517,0.7451417004048583,0.761832903938167,0.016691203533308774
19,HHLA2,517,0.7451417004048583,0.7645748987854251,0.019433198380566785
19,DDC,517,0.7451417004048583,0.7625506072874494,0.017408906882591113
19,KL,517,0.7451417004048583,0.7601030548398969,0.014961354435038654
19,PANK1,517,0.7451417004048583,0.7673536989326464,0.0222119985277881
19,IQGAP2,517,0.7451417004048583,0.7610967979389032,0.015955097534044893
19,ACADM,517,0.7451417004048583,0.7660839160839161,0.020942215679057852
19,FUT6,517,0.7451417004048583,0.7588700772911299,0.013728376886271598
19,CLCN5,517,0.7451417004048583,0.7592749355907251,0.014133235185866844
19,C1QTNF6,517,0.7451417004048583,0.7599742362900257,0.01483253588516742
19,CADPS2,517,0.7451417004048583,0.7535701140964299,0.008428413691571657
19,TEK,517,0.7451417004048583,0.76152005888848,0.01637835848362168
19,EMCN,517,0.7451417004048583,0.7547846889952153,0.00964298859035706
19,HIBCH,517,0.7451417004048583,0.756348914243651,0.011207213838792751
19,TCIRG1,517,0.7451417004048583,0.7634523371365476,0.01831063673168931
19,PODXL,517,0.7451417004048583,0.7624033860875966,0.017261685682738337
19,LRBA,517,0.7451417004048583,0.760415899889584,0.015274199484725748
19,GRAMD1A,517,0.7451417004048583,0.7546926757453074,0.00955097534044913
19,IFFO1,517,0.7451417004048583,0.7605263157894737,0.015384615384615441
19,ACAT1,517,0.7451417004048583,0.7552447552447552,0.01010305483989693
19,DBT,517,0.7451417004048583,0.7524291497975708,0.0072874493927125306
19,TNFAIP2,517,0.7451417004048583,0.7532756716967244,0.008133971291866104
19,FHOD1,517,0.7451417004048583,0.7488038277511961,0.0036621273463378623
20,CYFIP2,517,0.7497607655502392,0.7752668384247332,0.025506072874494023
20,CRYL1,517,0.7497607655502392,0.7718071402281929,0.022046374677953673
20,HHLA2,517,0.7497607655502392,0.7656606551343393,0.015899889584100158
20,DDC,517,0.7497607655502392,0.7641332351858667,0.01437246963562755
20,KL,517,0.7497607655502392,0.7645196908354803,0.014758925285241142
20,PANK1,517,0.7497607655502392,0.7732977548767023,0.023536989326463087
20,IQGAP2,517,0.7497607655502392,0.7688075082811925,0.019046742730953303
20,ACADM,517,0.7497607655502392,0.7711814501288186,0.021420684578579374
20,FUT6,517,0.7497607655502392,0.7627898417372101,0.013029076186970912
20,CLCN5,517,0.7497607655502392,0.7707765918292234,0.02101582627898424
20,C1QTNF6,517,0.7497607655502392,0.765218991534781,0.015458225984541829
20,CADPS2,517,0.7497607655502392,0.7593301435406699,0.009569377990430672
20,TEK,517,0.7497607655502392,0.7636915715863084,0.013930806036069221
20,EMCN,517,0.7497607655502392,0.7539933750460066,0.004232609495767425
20,HIBCH,517,0.7497607655502392,0.7617224880382776,0.011961722488038395
20,TCIRG1,517,0.7497607655502392,0.7637835848362164,0.014022819285977262
20,PODXL,517,0.7497607655502392,0.7624033860875966,0.01264262053735743
20,LRBA,517,0.7497607655502392,0.7654214206845786,0.015660655134339452
20,GRAMD1A,517,0.7497607655502392,0.7654214206845786,0.015660655134339452
20,IFFO1,517,0.7497607655502392,0.763121089436879,0.013360323886639769
20,ACAT1,517,0.7497607655502392,0.7633971291866029,0.013636363636363669
20,DBT,517,0.7497607655502392,0.7582995951417004,0.008538829591461239
20,TNFAIP2,517,0.7497607655502392,0.7613544350386456,0.011593669488406455
20,FHOD1,517,0.7497607655502392,0.7570666175929334,0.007305852042694183
