symbol,tier,pathway_class,main_hr,main_hr_ci_low,main_hr_ci_high,main_log_hr,main_fdr,main_ph_p_value,main_n,main_events,ph_diagnostic_p_ge_0_05,main_warning_count,main_warning_text,stage_complete_log_hr,stage_complete_p_value,grade_complete_log_hr,grade_complete_p_value,sensitivity_pass
PHYH,strict_only,Metabolism,0.750579345387744,0.6247730293670288,0.901718427719993,-0.2869099101288619,0.00951081852910871,0.33101424416272146,517,170,TRUE,0,NA,-0.32028432298932596,5.315891525467971e-4,-0.4123986092148958,6.173988637508481e-6,TRUE
AGXT,strict_only,Metabolism,0.7639676648637935,0.6431170490581184,0.9075277880009888,-0.2692298141879902,0.0095248420809971,0.958951513709285,517,170,TRUE,0,NA,-0.2763236083077878,0.00149972148957564,-0.24867775116030447,0.00259761248895309,TRUE
PREX1,strict_only,Unclassified,0.7909337152974664,0.680581734180108,0.9191785653017572,-0.23454111333834143,0.00964063251357424,0.7835925022374826,517,170,TRUE,0,NA,-0.22162758352214124,0.00345446956007851,-0.23955805400062324,9.541323258817954e-4,TRUE
SERPINH1,strict_only,ECM/EMT,1.2728866019156329,1.0901834607592251,1.4862088443425474,0.24128723620104783,0.00984153066181853,0.6467909623161364,517,170,TRUE,0,NA,0.2730834649803196,4.41920419349372e-4,0.34304498465063454,4.5683767432353695e-6,TRUE
ANGPTL4,strict_only,Hypoxia;Metabolism,0.7796316015629762,0.6643761130879474,0.9148815289739198,-0.24893377655845544,0.00987926554174806,0.9563202363809246,517,170,TRUE,0,NA,-0.1818771819739848,0.01850783798660499,-0.1851018296774644,0.01894445418688417,TRUE
SAA1,strict_only,Unclassified,1.2753229493096494,1.0908400784800147,1.4910055627055518,0.24319944011318315,0.00987926554174806,0.6102905636094382,517,170,TRUE,0,NA,0.284616269577395,2.1952354965385304e-4,0.3630444910967987,8.804010478359095e-7,TRUE
FATE1,strict_only,Unclassified,0.7782869656780825,0.6625052471844686,0.9143030995130166,-0.2506599723263958,0.00987926554174806,0.4968526792934519,517,170,TRUE,0,NA,-0.2594811948943729,0.00145497811160051,-0.2273165255916268,0.00438366915955021,TRUE
SLC6A3,strict_only,Unclassified,0.7948496125599067,0.6856197133615759,0.9214815360092312,-0.2296023488133738,0.0100577256572325,0.5489450225794159,517,170,TRUE,0,NA,-0.2398550196981796,9.0920682310445e-4,-0.21209833012912185,0.00470048865035216,TRUE
ALAD,strict_only,Metabolism,0.7898779168858869,0.6781874058154369,0.919962709767246,-0.23587688105040897,0.01041479294384782,0.02863340704932616,517,170,FALSE,0,NA,-0.2605295766903957,5.768968051382557e-4,-0.2926954150716656,3.306636513416255e-5,TRUE
ANGPTL3,strict_only,Metabolism,0.7624697509359818,0.6397161235825671,0.9087782840873524,-0.27119244219111194,0.01051529419128084,0.13364670149034644,517,170,TRUE,0,NA,-0.27868631472443256,0.0019257765731858,-0.3056129314078052,3.185288927116526e-4,TRUE
FHL1,strict_only,Unclassified,0.7792102141837977,0.6629617227524099,0.915842554782176,-0.24947441818762636,0.01055598333007227,0.3314806718156804,517,170,TRUE,0,NA,-0.19447850743554015,0.01626820780561264,-0.19351381277677465,0.01262082464664735,TRUE
NEK6,strict_only,Unclassified,0.7960347282060135,0.6866869242841026,0.9227950410889918,-0.22811246568993052,0.01056752752607001,0.0546052114305171,517,170,TRUE,0,NA,-0.1749982834367308,0.01720536535475286,-0.22372802959974175,4.800624662135598e-4,TRUE
PRR11,strict_only,Unclassified,1.2977723667575982,1.095983513522569,1.5367139150719862,0.2606492306046886,0.01065215364629778,0.6227253015539621,517,170,TRUE,0,NA,0.2982790237396332,3.606252076049687e-4,0.35693164235378194,8.528489015804125e-6,TRUE
AQP3,strict_only,Unclassified,0.7818387071683425,0.6663909232464248,0.9172870498426984,-0.24610681652866517,0.01077485536930158,0.8710924100504731,517,170,TRUE,0,NA,-0.2601778727261158,0.00137558258361017,-0.1642066774834498,0.03382395372396519,TRUE
COL1A1,strict_only,ECM/EMT,1.272019697063152,1.0874575736343093,1.4879055044962568,0.240605949910578,0.01105361587440704,0.626646176425856,517,170,TRUE,0,NA,0.27017906205627806,6.240321096618373e-4,0.31386975973496134,7.279908377945785e-5,TRUE
HMOX1,strict_only,Hypoxia;Immune;Metabolism,0.7830151965806009,0.6676037239055292,0.9183783375104676,-0.24460317503075404,0.01108703569224816,0.845417845070431,517,170,TRUE,0,NA,-0.1783705652829062,0.02280107247108871,-0.2395703794441164,0.00190760993902298,TRUE
SCN4B,strict_only,Unclassified,0.7824319568453184,0.6667901454462934,0.9181295963560452,-0.24534831645694968,0.01108703569224816,0.18655659701517235,517,170,TRUE,0,NA,-0.26371324029293675,9.718185416908464e-4,-0.3248453748399379,2.7174259730456697e-5,TRUE
BMP7,strict_only,Unclassified,1.257643751730826,1.0830296291511308,1.460410466800696,0.2292399319499498,0.01109916389637261,0.8255087860165308,517,170,TRUE,0,NA,0.206371427348212,0.00507467665592304,0.22611459949860385,0.00277033524278435,TRUE
MIOX,strict_only,Metabolism,0.7888127086021688,0.6757141829825887,0.9208412446010816,-0.2372263645124313,0.01113734758528713,0.1969882448151311,517,170,TRUE,0,NA,-0.24342758536677217,0.00155766718367604,-0.2680585814029021,2.6327535735094315e-4,TRUE
CENPE,strict_only,Unclassified,1.271271251743725,1.0864525409830406,1.4875298593786297,0.24001738544343867,0.01140637808366456,0.27900030981984786,517,170,TRUE,0,NA,0.2652875210431099,8.057815149287626e-4,0.3647784886427048,1.6017615511771352e-6,TRUE
FLI1,strict_only,Unclassified,0.7989566530707116,0.6898034147902334,0.9253821013339976,-0.22444858616348237,0.01140637808366456,0.6272576526291777,517,170,TRUE,0,NA,-0.22415650987254485,0.00240622662094642,-0.21060226723502012,0.00307528530945589,TRUE
BID,strict_only,Unclassified,1.2676759497986787,1.085410167171421,1.48054842519656,0.23718526325830896,0.01140637808366456,0.7529327932062626,517,170,TRUE,0,NA,0.2724874435475718,4.428877136894166e-4,0.3428112064395042,2.3731023724409775e-6,TRUE
MALL,strict_only,Unclassified,0.7940321477985904,0.6827251793410122,0.9234858634424592,-0.230631330143312,0.0114339150774648,0.29697327813581353,517,170,TRUE,0,NA,-0.24196154696204503,0.00168265632757919,-0.26160466728361953,5.601768416839786e-4,TRUE
LYPD3,strict_only,Unclassified,1.26016779626011,1.0827338216974616,1.4666789222871333,0.23124488373183957,0.01162090782970013,0.9668634860952028,517,170,TRUE,0,NA,0.21743742358442916,0.00435217818413248,0.276977462786406,9.412920554356042e-5,TRUE
PPP1R1A,strict_only,Unclassified,1.25523323231067,1.0806380255855226,1.4580372244844697,0.22732139779579447,0.01204072786405626,0.7809988026630771,517,170,TRUE,0,NA,0.2613168792254286,4.778794125328825e-4,0.29973736742322254,1.0299800155492968e-4,TRUE
SFXN2,strict_only,Unclassified,0.7805626708989365,0.6629134681021676,0.9190914237195436,-0.24774024641554832,0.01213187892538752,0.8846675993443045,517,170,TRUE,0,NA,-0.25427248254701595,0.00218669954851014,-0.30965147557288786,1.877602098294607e-4,TRUE
RAB25,strict_only,Unclassified,1.2677660368736636,1.0841091272738603,1.4825359217221568,0.2372563254837484,0.01213731005331941,0.5086103492870145,517,170,TRUE,0,NA,0.18078782204463084,0.02052953438493756,0.15575521286098876,0.03856537596739576,TRUE
NCF4,strict_only,Immune,1.2794662997442665,1.0874246276463808,1.5054229696125956,0.24644303765752656,0.01213731005331941,0.745970679471013,517,170,TRUE,0,NA,0.2854843084514002,4.282555944878645e-4,0.30859540713858147,2.9205607687647427e-4,TRUE
CHODL,strict_only,Unclassified,0.7798511830635324,0.6618631252637286,0.918872565204865,-0.24865216844559632,0.01213731005331941,0.7050864371976862,517,170,TRUE,0,NA,-0.26260564816443155,0.00185675006084382,-0.1615859070778477,0.04006467462080786,TRUE
HLA-DPB1,strict_only,Unclassified,0.7951286713312873,0.683444020087571,0.9250642121238394,-0.22925132669304268,0.0121393350300189,0.92860172066354,517,170,TRUE,0,NA,-0.1719345863476036,0.02175196853327775,-0.17464484192047147,0.01899966130694376,TRUE
LDHD,strict_only,Unclassified,0.7710457911121144,0.6491951010077902,0.9157672494274912,-0.260007515337927,0.01233309493820427,0.6682044624213094,517,170,TRUE,0,NA,-0.2677269551740382,0.00197473531577441,-0.3767512149193984,1.9821864118695176e-5,TRUE
HOXD8,strict_only,Unclassified,0.7887725916945274,0.6741268827365507,0.9229155776771524,-0.23727722313496336,0.01238092148831499,0.5300966272356513,517,170,TRUE,0,NA,-0.2793066121640484,2.507450246056726e-4,-0.24881588186529455,0.00101079690964552,TRUE
HAMP,strict_only,Unclassified,1.266222787869573,1.0825816483399266,1.4810154513322742,0.2360382860197848,0.01266558932413458,0.5211378668701488,517,170,TRUE,0,NA,0.2822816841494531,2.756223329000119e-4,0.36885571169979614,2.4680987964970787e-6,TRUE
CDH6,strict_only,ECM/EMT,0.7897119003807065,0.6746563911960906,0.9243889092894444,-0.23608708309650603,0.01313494669271542,0.39091008309567093,517,170,TRUE,0,NA,-0.1833197553627789,0.0220470118330389,-0.1888650514032902,0.01053993792501609,TRUE
GBP4,strict_only,Immune,0.7926904697610075,0.6786426177616458,0.9259043926867264,-0.23232246171538817,0.01340079612622248,0.7280037248629067,517,170,TRUE,0,NA,-0.2321536505735111,0.00326606919259653,-0.1682026335511499,0.0271807656813072,TRUE
GPX3,strict_only,Metabolism,0.7951284422554509,0.682099686679719,0.9268868642369632,-0.22925161479216125,0.0134202292415493,0.9969304952373612,517,170,TRUE,0,NA,-0.24316572786026255,0.00189986771738125,-0.2667233268220293,8.565776783058797e-4,TRUE
ENO2,strict_only,ECM/EMT;Hypoxia;Metabolism,1.3051839555556124,1.0913743289993765,1.56088072861458,0.2663439929520122,0.01387937587329951,0.30630708670543516,517,170,TRUE,0,NA,0.2821126176596307,0.00164293679532387,0.2541439096234704,0.00639748576439754,TRUE
IGFBP2,strict_only,ECM/EMT,1.253887105785731,1.0771265998720791,1.459654672201427,0.2262484108739238,0.01387937587329951,0.35682208798904647,517,170,TRUE,0,NA,0.2410813057613351,0.00190472442288361,0.16684801936271632,0.02589606823073844,TRUE
TSPAN6,strict_only,Unclassified,0.7973395318665071,0.6848166555158509,0.9283511491089682,-0.226474678529875,0.01387937587329951,0.946491469653374,517,170,TRUE,0,NA,-0.24277750686112645,0.00165748457410305,-0.21424198550077625,0.00866535174155838,TRUE
TLCD1,strict_only,Unclassified,1.2769738146825966,1.0831099325889042,1.5055370413669198,0.24449307150155625,0.0141668657442341,0.5646907506487708,517,170,TRUE,0,NA,0.2503359602763018,0.00229234070267025,0.33609791128069594,1.0126791748345872e-5,TRUE
MYCN,strict_only,Unclassified,0.7814858622852446,0.6616986766184954,0.9229580994066656,-0.24655821977017195,0.01442127032234105,0.907015526674483,517,170,TRUE,0,NA,-0.2726614520664651,0.00117153790261831,-0.2324865789192652,0.00474733919306249,TRUE
ZNF395,strict_only,Unclassified,0.7899505378307285,0.6736501598051325,0.926329257310009,-0.23578494582202897,0.01452459716347757,0.1377176075932593,517,170,TRUE,0,NA,-0.2163866520198834,0.0059166265492083,-0.2915509098309358,1.873082407705397e-4,TRUE
CRHBP,strict_only,Unclassified,0.7474330478137826,0.6138093804314569,0.910146014014174,-0.29111054587085794,0.01473533387853763,0.3002685520747872,517,170,TRUE,0,NA,-0.3304725272350807,8.379722624947213e-4,-0.4016226210996875,4.4865021446019485e-5,TRUE
LILRB3,strict_only,Unclassified,1.2709295702351997,1.0805675277020557,1.4948274227093044,0.23974857779643532,0.01476203791255115,0.954170621562036,517,170,TRUE,0,NA,0.27692953836795525,6.546948163482336e-4,0.3244871711258495,8.974160760366011e-5,TRUE
MYOZ1,strict_only,Unclassified,0.7856666749515477,0.6671511226997888,0.9252358320727688,-0.24122265416908245,0.01490233358815059,0.4650811450600743,517,170,TRUE,0,NA,-0.2667328192971882,0.00134003009649427,-0.1986038992434349,0.01336480445403019,TRUE
MEX3B,strict_only,Unclassified,1.2592631589845624,1.0770720838333794,1.4722725873016782,0.23052675544771903,0.01490233358815059,0.5968373557108502,517,170,TRUE,0,NA,0.26806011668068547,6.666521716424969e-4,0.3014294126258619,4.841841901620913e-5,TRUE
BTG2,strict_only,Immune,0.7837195070178091,0.6641584667439405,0.9248037877036396,-0.24370409430823667,0.01513138799615776,0.33213707341645077,517,170,TRUE,0,NA,-0.21449353586726705,0.00940916986172943,-0.25026240392842664,0.00291892899980747,TRUE
PCK2,strict_only,Unclassified,0.7811459602975936,0.6604132511887282,0.9239502844482966,-0.2469932576186268,0.01522285048892762,0.5344969428645029,517,170,TRUE,0,NA,-0.25495561604693256,0.00284223644774456,-0.2829184727474102,2.8314971289952414e-4,TRUE
SPARCL1,strict_only,Metabolism,0.7983630612484274,0.6849736082327518,0.9305228258508016,-0.22519182102659452,0.01526684157626023,0.6668920636084661,517,170,TRUE,0,NA,-0.2550915772024606,9.37858514333726e-4,-0.2491384483051052,0.00126587701623958,TRUE
TBX15,strict_only,Unclassified,1.2691191580863876,1.079195122962069,1.4924673056352495,0.23832308352524767,0.01526684157626023,0.7621877489251804,517,170,TRUE,0,NA,0.26370029626430297,0.0011843917422526,0.26633290703432655,7.259676980007113e-4,TRUE
PFKP,strict_only,Hypoxia;Immune;Metabolism,0.7952293399132687,0.6803605316597493,0.929492046689083,-0.22912472805122228,0.0153652560931278,0.894854200845925,517,170,TRUE,0,NA,-0.1882987236766048,0.01292658353616366,-0.24529076240450215,4.507294660391203e-4,TRUE
ANXA13,strict_only,Unclassified,0.7998900144096278,0.6868926960613669,0.9314759624333998,-0.22328104275368985,0.01555917501640921,0.8443486451426474,517,170,TRUE,0,NA,-0.220794069771161,0.00397769724100537,-0.210883492810422,0.00367219298992519,TRUE
RGS5,strict_only,Unclassified,0.7939783835895152,0.6782528052717611,0.9294494157747436,-0.23069904280394368,0.01568576023224678,0.5608260361608778,517,170,TRUE,0,NA,-0.23901750634339392,0.00240750030064545,-0.22942719096355096,0.00343586001495202,TRUE
HAVCR1,strict_only,Unclassified,0.797454877157328,0.683222459851355,0.930786557046684,-0.22633002629085364,0.01571566456108607,0.8188611117688476,517,170,TRUE,0,NA,-0.19339197393327703,0.01218571334455659,-0.2158053618104315,0.00333442296762621,TRUE
GM2A,strict_only,Unclassified,0.78426394390989,0.6640938821376321,0.9261791898116344,-0.24300965213968156,0.01594033067369231,0.9039463955122272,517,170,TRUE,0,NA,-0.1616771531913542,0.03976714855562251,-0.26584416002603173,0.00209505996267779,TRUE
CENPM,strict_only,Unclassified,1.2571054673966835,1.07476460426263,1.4703816537043937,0.22881183014300285,0.01601918620913132,0.733320930132234,517,170,TRUE,0,NA,0.24456553361589747,0.00192601979869837,0.3041965805952962,1.4241110994661534e-5,TRUE
CA4,strict_only,Metabolism,0.7806016338836758,0.6586938303042752,0.9250715321568866,-0.2476903311252384,0.01609005077955156,0.25784957049498314,517,170,TRUE,0,NA,-0.2884466803752502,6.556435263087556e-4,-0.33123982839850935,1.0294276381866208e-4,TRUE
THOC6,strict_only,Unclassified,1.2611098998402956,1.075682638172877,1.478501300510534,0.2319922061116704,0.01609005077955156,0.8577856358768396,517,170,TRUE,0,NA,0.2469074377578626,0.00216800957580372,0.27825954697263794,4.467046873223616e-4,TRUE
UHRF1,strict_only,Unclassified,1.268525085233706,1.0775190573590825,1.49338972789131,0.23785487537109196,0.01617250226839369,0.9532362256524316,517,170,TRUE,0,NA,0.2777662319415754,5.556655307456142e-4,0.34483945845896746,6.834765070049306e-6,TRUE
ANLN,strict_only,Unclassified,1.2697529083002728,1.0778397720652453,1.4958368487810867,0.23882232114768528,0.01617250226839369,0.5260871486235063,517,170,TRUE,0,NA,0.2835399729709531,5.359659724583391e-4,0.33120281819483977,2.6192182634378736e-5,TRUE
EGLN3,strict_only,Metabolism,0.7812979834066739,0.6593394278923351,0.9258153131030608,-0.2467986610570381,0.01637006643317658,0.1902955469108223,517,170,TRUE,0,NA,-0.18593922527772516,0.01949041614515732,-0.24556952584191055,0.00200400015543979,TRUE
PCDH12,strict_only,Unclassified,0.7913790600312521,0.6736786124729839,0.929643312197422,-0.23397820978034845,0.01644721598100012,0.9052793305625298,517,170,TRUE,0,NA,-0.25835948332935815,0.00127787092313835,-0.2413314034069386,0.00205814718462824,TRUE
TBC1D4,strict_only,Unclassified,0.7888700270162047,0.6697600367433798,0.9291625140109536,-0.2371537029908629,0.01680176779716268,0.6368165055337088,517,170,TRUE,0,NA,-0.27131646162815615,9.82425612500858e-4,-0.2818677861022758,6.346533786055469e-4,TRUE
SCTR,strict_only,Unclassified,0.7961569134881578,0.6795832624730666,0.9327272549183944,-0.22795898506714052,0.01749686608854334,0.10769417464205856,517,170,TRUE,0,NA,-0.20576704370857812,0.01078572967602355,-0.23853211079528655,0.00180225942417324,TRUE
SLC22A7,strict_only,Unclassified,0.7886833055937497,0.6685361688185224,0.9304228933814572,-0.2373904257937846,0.01782146469701218,0.25074295650086226,517,170,TRUE,0,NA,-0.2558134582862067,0.00219654465068352,-0.30251866823515644,2.853987098547673e-4,TRUE
PROZ,strict_only,Unclassified,1.2507369562620925,1.0701013340133512,1.4618642964333,0.22373294259871152,0.01799699237137358,0.15913041574653097,517,170,TRUE,0,NA,0.16037726634083352,0.04258864451940494,0.1513039864286619,0.041585962872243,TRUE
ULBP2,strict_only,Unclassified,1.259142095117486,1.071789564391706,1.479244497586304,0.23043061217056193,0.01834235716891748,0.2506496713885779,517,170,TRUE,0,NA,0.24434919009998723,0.00270981929414835,0.2617236802838857,0.0013898022280673,TRUE
CD36,strict_only,Immune;Metabolism,0.7967020098826472,0.6794974571595007,0.9341228371985746,-0.2272745598393061,0.01853656454735956,0.8059588684588833,517,170,TRUE,0,NA,-0.2356920704296128,0.00315847866302139,-0.25882788637197335,0.00135886364626569,TRUE
FKBP10,strict_only,Unclassified,1.2888407334028245,1.0788051741179074,1.539768695896874,0.2537431580630721,0.0186841047836128,0.3129513877623154,517,170,TRUE,0,NA,0.30044194017279047,7.804450171243417e-4,0.33203910169880346,7.860800597415855e-5,TRUE
ATP6V1A,strict_only,Unclassified,0.7398678575031568,0.5989956201278797,0.9138705328921202,-0.30128367967129066,0.0186841047836128,0.955093429621794,517,170,TRUE,0,NA,-0.31459804697909405,0.00295692054035271,-0.35766144206943695,5.425443282283982e-4,TRUE
SHROOM3,strict_only,Unclassified,0.7888492300317246,0.6678232227067981,0.9318081291025316,-0.23718006634339012,0.01893150625122849,0.8287044590434741,517,170,TRUE,0,NA,-0.27107567449748904,0.00126445365974542,-0.2649604134459444,7.426992616426956e-4,TRUE
SLC17A4,strict_only,Unclassified,0.7996692883899544,0.6834267514103242,0.935683260092584,-0.2235570262957668,0.01896706885592594,0.3521009783527445,517,170,TRUE,0,NA,-0.23046034117243905,0.00294192944046873,-0.2773210576073033,2.5592558854220813e-4,TRUE
SLC44A4,strict_only,Unclassified,0.7740200103622277,0.6465428515564972,0.9266315063245132,-0.25615755254542494,0.01896706885592594,0.5722995929693863,517,170,TRUE,0,NA,-0.2859773544421639,0.0014433297785954,-0.3260653339617918,2.4057682141466068e-4,TRUE
CYP3A4,strict_only,Unclassified,0.7634822697984484,0.6309526641519531,0.9238492987109552,-0.2698653768610041,0.0197091996008786,0.5605072300805036,517,170,TRUE,0,NA,-0.3052334243458762,0.00150972456007996,-0.2970431215745868,0.00127964514202636,TRUE
DPYSL3,strict_only,ECM/EMT,1.282565215068056,1.0756548653615596,1.5292763356298715,0.2488621467255716,0.01979539283310528,0.3825562833624961,517,170,TRUE,0,NA,0.27964428867921,0.00160912680404393,0.3286322013732308,1.0458914646737772e-4,TRUE
FXYD5,strict_only,Unclassified,1.276235653475842,1.072727600654249,1.5183513896813403,0.24391484927848597,0.02084561027509616,0.7237042990664565,517,170,TRUE,0,NA,0.2768574053328802,0.0012418748071703,0.2999103297500988,5.360529864860207e-4,TRUE
NCOA7,strict_only,Immune,0.7921621758017316,0.6706765235325498,0.9356536135567868,-0.23298914070327031,0.02130135237747941,0.8182127805323414,517,170,TRUE,0,NA,-0.2677884616532999,0.00122482577523961,-0.2846765554963952,6.212646833617635e-4,TRUE
BUB1,strict_only,Unclassified,1.2523603640036718,1.0644189977909768,1.473485990556702,0.22503006193646455,0.02294934333487348,0.9363504095033984,517,170,TRUE,0,NA,0.27160893319454654,8.00489567702745e-4,0.3144975852842942,3.780313394846959e-5,TRUE
SPRY1,strict_only,Unclassified,0.7915121574601378,0.6682782607179224,0.9374710090586674,-0.2338100397535917,0.02318345058460424,0.6080705877800786,517,170,TRUE,0,NA,-0.25939050596979396,0.00219753468283982,-0.27771202362297137,0.0014717677509394,TRUE
IL4R,strict_only,Immune,1.3053872764328809,1.0753441989228134,1.5846423342217395,0.2664997602991644,0.02396076026345602,0.5136610272531255,517,170,TRUE,0,NA,0.2634564257616219,0.00489927096396701,0.30988669235703253,8.276610420089298e-4,TRUE
TREH,strict_only,Unclassified,0.798794426386523,0.6780618163508536,0.9410241370913778,-0.22465165494789055,0.02439542384952372,0.5534949359648459,517,170,TRUE,0,NA,-0.22672186986753656,0.00659337405263694,-0.2442922566458401,0.00173759952930793,TRUE
PLXDC1,strict_only,Unclassified,1.2580396476547513,1.064056887177075,1.4873864115198494,0.2295546742003381,0.02439906756339182,0.07130968323893483,517,170,TRUE,0,NA,0.2429768076748,0.0043924531238907,0.255871789236897,0.00198984167009466,TRUE
RAB33A,strict_only,Unclassified,0.79985888489698,0.6795296695747681,0.9414956614756704,-0.2233199607522148,0.02451529009797786,0.2916458064566334,517,170,TRUE,0,NA,-0.21569323240085544,0.00758598014176639,-0.1665841154197473,0.03357713588237259,TRUE
GRAMD1B,strict_only,Unclassified,1.260013757391257,1.0629457912830422,1.4936177195817857,0.2311226394682694,0.02581044909274681,0.08226128717889233,517,170,TRUE,0,NA,0.2836194414475932,7.994312434240595e-4,0.2602289219464092,0.00287832464955636,TRUE
C1R,strict_only,Immune,1.274964684722459,1.065711780808209,1.5253044740264332,0.24291847996989063,0.02629285937515675,0.4579638255332342,517,170,TRUE,0,NA,0.2939421221104199,8.483119108041856e-4,0.3851848624506752,1.8796579607465983e-5,TRUE
COBLL1,strict_only,Unclassified,0.7844633414154965,0.6556571945377732,0.9385739059244212,-0.2427554364980648,0.02642753467806929,0.4071021816105353,517,170,TRUE,0,NA,-0.2637636443798731,0.00374163704062431,-0.27204573608311783,0.00321893052550096,TRUE
RRM2,strict_only,Unclassified,1.253852397566773,1.060624699965942,1.4822828800181895,0.22622072999326295,0.02659458389373535,0.8547975779371068,517,170,TRUE,0,NA,0.27168231634146756,0.00116364973847239,0.35697434019840163,7.292294001343833e-6,TRUE
GFOD1,strict_only,Unclassified,0.7989540935165069,0.6763708833049988,0.943753877203699,-0.22445178978947983,0.02721026522475009,0.6889609295331556,517,170,TRUE,0,NA,-0.2499472928386334,0.00232280048273567,-0.256084911362022,0.00151394734272703,TRUE
MELK,strict_only,Unclassified,1.265910445113935,1.0625088107764,1.5082503211220952,0.23579158276329432,0.02732277606259752,0.3170122184192888,517,170,TRUE,0,NA,0.2759539449817134,0.00157958149398309,0.3927203117188117,3.192560215647538e-6,TRUE
CROT,strict_only,Metabolism,0.7906569371912086,0.6625435594124341,0.9435430824849862,-0.23489111301575183,0.02976118604185854,0.7914740935681387,517,170,TRUE,0,NA,-0.2411867445840836,0.00650321603842977,-0.3118058474257219,3.962513530287187e-4,TRUE
SLC34A1,strict_only,Unclassified,0.7816074610717262,0.6484281224967993,0.9421402342184898,-0.24640263240387736,0.0310265728776929,0.4989578819801187,517,170,TRUE,0,NA,-0.2314472339394532,0.01290812333072093,-0.3103612100916111,6.870129050797674e-4,TRUE
NCAPG,strict_only,Unclassified,1.2572271093767426,1.055329128121315,1.4977507608129814,0.22890858900559544,0.03272519089356011,0.26019127883792026,517,170,TRUE,0,NA,0.2710974031034647,0.00182469618261405,0.4001174365513721,1.9483543879736306e-6,TRUE
CKAP2L,strict_only,Unclassified,1.2523836868713196,1.0539670111972437,1.4881536921726963,0.2250486848912852,0.03307785345005896,0.5260027221706769,517,170,TRUE,0,NA,0.26596637589867655,0.00216060734487247,0.3688721838833098,1.71193364273382e-5,TRUE
ASPM,strict_only,Unclassified,1.257226386854036,1.0538917266383918,1.499791817176292,0.2289080143099744,0.03424935744008031,0.5642235171298806,517,170,TRUE,0,NA,0.27157169319762703,0.00211309068375251,0.38091652570576096,1.0230702249911918e-5,TRUE
SLC22A13,strict_only,Unclassified,0.7954854317461132,0.6658368862237477,0.9503785164399184,-0.22880274470182543,0.0359740535557078,0.5199477682671576,517,170,TRUE,0,NA,-0.21942963949716873,0.01377915787649596,-0.34614464182583554,8.214383179792763e-5,TRUE
IDI1,strict_only,Metabolism,0.7866599622222449,0.6523702423279925,0.9485930779969152,-0.23995919226574977,0.03650649659787258,0.5096920508409473,517,170,TRUE,0,NA,-0.27912484897719264,0.00288218651760385,-0.30218744234169065,8.441516709083787e-4,TRUE
NDRG2,strict_only,Metabolism,0.798242260503894,0.6686517108502468,0.9529485920915768,-0.22534314301346003,0.03814176016698224,0.8716951043883786,517,170,TRUE,0,NA,-0.2828023656164424,0.00102848469178708,-0.28306551506322086,8.992693671208698e-4,TRUE
SIPA1,strict_only,Unclassified,1.2549115497790726,1.0483127869539166,1.5022262604893148,0.2270650918363505,0.03989832184135557,0.6919360564188013,517,170,TRUE,0,NA,0.2478398565240152,0.0059884873414273,0.2976195032724243,5.726856702220256e-4,TRUE
CPNE6,strict_only,Unclassified,0.7873746497051564,0.6488856533183929,0.9554207830422144,-0.23905109592960933,0.04463945714371968,0.4798265473923377,517,170,TRUE,0,NA,-0.2569253710799582,0.0094354461017499,-0.22262936774805783,0.0159880083910139,TRUE
SCOC,strict_only,Unclassified,0.7707623156206305,0.6233705698315102,0.9530038406231592,-0.26037523359474535,0.04647348055175344,0.9863047487900348,517,170,TRUE,0,NA,-0.27435435136607084,0.00858665934291653,-0.286381964919753,0.00448416477406711,TRUE
PLAGL1,strict_only,Immune,1.2508936877135894,1.039892777702753,1.5047080348210409,0.22385824602995905,0.04954916080420675,0.00239474930327466,517,170,FALSE,0,NA,0.2442812615169819,0.00840110601766384,0.2413951086978634,0.00790472220262873,TRUE
CYFIP2,high_confidence,Metabolism,0.6438254130397608,0.5681984587921453,0.7295182802096486,-0.4403276873957715,1.6496039075833828e-8,0.11023851345074288,517,170,TRUE,0,NA,-0.4525244848724998,8.924582102425175e-13,-0.5011742289302678,4.254750648053571e-17,TRUE
CRYL1,high_confidence,Unclassified,0.6336584562310958,0.5553780413163518,0.7229724787128592,-0.4562451822719112,1.975230044002204e-8,0.18056452806814727,517,170,TRUE,0,NA,-0.4686872323445526,1.4712438518090338e-12,-0.4659200899864024,3.3367597606598973e-13,TRUE
HHLA2,high_confidence,Unclassified,0.6271860813603375,0.5467164714494546,0.7194997794912849,-0.46651200190082415,3.0568553030833886e-8,0.05642705568169961,517,170,TRUE,0,NA,-0.46045983091712855,1.815883649237417e-11,-0.38122638206946663,1.1074236655683729e-8,TRUE
RBM47,high_confidence,Unclassified,0.6662811548295828,0.5877760949953241,0.7552715754535306,-0.406043543125073,1.2074892654362825e-7,0.03994246936590942,517,170,FALSE,0,NA,-0.422463091946278,1.911708415934919e-11,-0.4257494764272216,4.813885198581292e-12,TRUE
PANK1,high_confidence,Unclassified,0.6229800994979866,0.5346008349615079,0.7259700677393544,-0.4732407037257613,4.4522162039132833e-7,0.3007884399605408,517,170,TRUE,0,NA,-0.4986741199540799,9.28069633019936e-11,-0.5352030465217477,1.8282416580646612e-12,TRUE
