accession,symbol,log2FoldChange,log2fc_ci_low,log2fc_ci_high,AveExpr,t,pvalue,padj,B,significant
GSE53757,DAXX,0.36952325638870975,0.288263261444447,0.4507832513329725,8.60375011755401,9.062072805634362,1.3536515007718163e-13,8.423047684976654e-13,20.277723932868817,FALSE
GSE53757,QSOX1,1.1426060586623095,0.8913110509080157,1.3939010664166034,7.350402401743537,9.060981072002297,1.3600625304301822e-13,8.460639123502602e-13,20.27301699042513,TRUE
GSE53757,SYNPO,0.9157658040877041,0.7143572016471327,1.1171744065282756,7.9695001072020855,9.060850566548247,1.3608309356416682e-13,8.463118186322742e-13,20.272454321836832,FALSE
GSE53757,NDUFA11,-0.4063936997996346,-0.49577920482062,-0.31700819477864917,10.28206671513815,-9.060296909959172,1.3640956596020785e-13,8.481116492308575e-13,20.270067249971884,FALSE
GSE53757,CPOX,0.7722959089850259,0.6024255041235467,0.9421663138465051,9.802963443220966,9.060007850411155,1.3658032621734472e-13,8.489426416334819e-13,20.268820975822617,FALSE
GSE53757,UBASH3A,2.208440577346982,1.722598774287726,2.6942823804062384,5.330311653640833,9.058439745366904,1.375104147529157e-13,8.544916593011166e-13,20.262060081272228,TRUE
GSE53757,LONRF2,-1.513911233364732,-1.8470055784184647,-1.1808168883109993,6.855635399113138,-9.057236609713028,1.3822832974628736e-13,8.587195722495397e-13,20.25687270569219,TRUE
GSE53757,LOC100506119,-2.0279845079124095,-2.47420162728422,-1.5817673885405992,7.3790742099925195,-9.056929066313987,1.384124438111504e-13,8.595278260848193e-13,20.255546711170783,TRUE
GSE53757,SPTSSA,-0.44784143446933294,-0.5463803000419951,-0.3493025688966708,10.13750037105173,-9.05689380652969,1.384335681434685e-13,8.595278260848193e-13,20.255394686008742,FALSE
GSE53757,IGSF22,-1.554156087221325,-1.8961285934386585,-1.2121835810039914,6.467225875909886,-9.056617043918017,1.385994903883937e-13,8.603245632356071e-13,20.254201402324195,TRUE
GSE53757,RIPPLY1,-1.542220659611039,-1.8816459565527277,-1.2027953626693504,5.896761816112428,-9.054508308759877,1.3987026093327513e-13,8.679771006654014e-13,20.24510935215927,TRUE
GSE53757,CCDC106,-1.0273500358259575,-1.2535292072052384,-0.8011708644466766,7.962183497531616,-9.05166335042568,1.4160321553454263e-13,8.784928339019347e-13,20.232842787714283,TRUE
GSE53757,CD4,0.8122222521784892,0.6333993650993449,0.9910451392576335,5.641693357335563,9.05137051258413,1.4178280905600405e-13,8.793685744649967e-13,20.23158014984606,FALSE
GSE53757,ST3GAL5,0.7721442289290184,0.6021300907223616,0.9421583671356751,8.903334336332401,9.050570444406288,1.4227464455588676e-13,8.821799098749835e-13,20.228130458801004,FALSE
GSE53757,THBS3,0.5911861474891392,0.4610013029662641,0.7213709920120144,8.941599985026716,9.049537458577552,1.4291219363853943e-13,8.858929803440212e-13,20.223676458588745,FALSE
GSE53757,ANKRD39,0.5511387433601667,0.42975544122363446,0.6725220454966988,8.299634602407641,9.048249245484032,1.437112789129603e-13,8.906051087563736e-13,20.218121933303756,FALSE
GSE53757,HOXA6,-0.9805461589918996,-1.1967669430540009,-0.7643253749297982,6.869426103384911,-9.037184868884031,1.5076156357877282e-13,9.340250739634775e-13,20.17041253058297,FALSE
GSE53757,GAA,0.4765310096626248,0.37145021640721215,0.5816118029180374,10.073252850415695,9.037127010094418,1.5079932793798452e-13,9.340250739634775e-13,20.170163035335655,FALSE
GSE53757,CKS1B,0.5142716099637863,0.4008631564166241,0.6276800635109484,10.210796384113506,9.036696220869766,1.5108080167607515e-13,9.355152212039511e-13,20.168305408575772,FALSE
GSE53757,TPCN1,-0.670267496004449,-0.8180906003448835,-0.5224443916640146,8.384833793488193,-9.03583729992947,1.5164358482692213e-13,9.38746001309518e-13,20.164601599019914,FALSE
GSE53757,IFITM1,0.9109112300463026,0.7099958104582165,1.1118266496343887,12.186238727854263,9.034941587790303,1.5223271180570082e-13,9.421380703582459e-13,20.160739117597693,FALSE
GSE53757,NAA50,-0.4293353238499561,-0.52403297016588,-0.3346376775340322,9.726496772576898,-9.034830275690096,1.5230608391258803e-13,9.423372633639845e-13,20.16025911703553,FALSE
GSE53757,STARD4,0.5005430419425924,0.39011159433241016,0.6109744895527746,9.470181992486815,9.032567691982715,1.5380518456059459e-13,9.513551291555566e-13,20.150502317581353,FALSE
GSE53757,FOXRED2,-0.9508349310788102,-1.1606133509855843,-0.7410565111720362,6.177017951386488,-9.032477321109722,1.5386536688352984e-13,9.514701606203141e-13,20.150112613889664,FALSE
GSE53757,CDK16,-0.4197359806127587,-0.5123758677009825,-0.32709609352453484,8.818141344970545,-9.02902267958638,1.5618375604867527e-13,9.655136975132058e-13,20.135215092599964,FALSE
GSE53757,PIGC,0.45115725319989447,0.3515817761128025,0.5507327302869864,8.455539865119476,9.028967910895322,1.5622079144204055e-13,9.655136975132058e-13,20.134978909776223,FALSE
GSE53757,LYPLA1,-0.4371537458590279,-0.533645305796098,-0.3406621859219577,11.83875552056238,-9.028330276308175,1.5665261739896404e-13,9.679211142555487e-13,20.132229187802437,FALSE
GSE53757,OSCAR,1.3553961775742709,1.0562056697066524,1.6545866854418894,6.357709182128536,9.027780831696983,1.570256775087842e-13,9.699642282400061e-13,20.12985976536924,TRUE
GSE53757,TNFSF12,1.2343004744665513,0.9618113873736274,1.5067895615594753,7.6274311303414715,9.026810877814505,1.5768642763350044e-13,9.737828513507394e-13,20.12567692023905,TRUE
GSE53757,RP4-798A10.7,-1.142566677342278,-1.3948760498470079,-0.8902573048375483,7.262400821183057,-9.024241974290641,1.5944990142738058e-13,9.844073784831268e-13,20.11459861254254,TRUE
GSE53757,ARL6IP5,0.5240843818917323,0.40834123505610614,0.6398275287273586,12.411830449271683,9.023364338375185,1.600568890239574e-13,9.878882171211613e-13,20.110813796250728,FALSE
GSE53757,ENTPD3-AS1,-1.5271097475794835,-1.8643821837217773,-1.1898373114371896,5.140728915961175,-9.023020857019018,1.6029507627929575e-13,9.89091517063184e-13,20.109332522665426,TRUE
GSE53757,PXK,-0.6536334334418085,-0.7980185879313422,-0.5092482789522748,7.747354889662424,-9.021407032623177,1.6141894614843218e-13,9.957577481467048e-13,20.102372813461894,FALSE
GSE53757,TM2D1,0.3557012199256128,0.277124906564649,0.43427753328657664,9.192441650551105,9.021032915808622,1.6168060688395487e-13,9.97103041915064e-13,20.10075940328462,FALSE
GSE53757,C9orf78,-0.4767738402578554,-0.58212079328016475,-0.37142688723554607,9.942754050716264,-9.018888152321907,1.6318889662419045e-13,1.005997934241275e-12,20.091509856719618,FALSE
GSE53757,EYA4,-1.5725583886368812,-1.9200288065215105,-1.225087970752252,5.4096915443527305,-9.018857076643014,1.6321085366711595e-13,1.005997934241275e-12,20.09137583824986,TRUE
GSE53757,ZNF182,0.4867515987000663,0.37917664920685484,0.5943265481932778,8.569321012862897,9.01693205808741,1.645767944307646e-13,1.014144103575517e-12,20.083073859173478,FALSE
GSE53757,INHBA,1.4818094999881335,1.1543179586414332,1.8093010413348338,6.721291177578316,9.016850083905188,1.6463521465057713e-13,1.0142309400121715e-12,20.082720328941395,TRUE
GSE53757,LOC101927020,-1.1062323321476788,-1.3508229783554475,-0.86164168593991,6.8236126010973734,-9.01299364127923,1.6740717942394104e-13,1.031029950261042e-12,20.06608843452744,TRUE
GSE53757,TRIM25,0.696984882858136,0.5428457387383538,0.8511240269779181,8.069381044777607,9.010999737257695,1.6885866256652436e-13,1.0396895047153062e-12,20.05748905621994,FALSE
GSE53757,RASSF1,0.6808864329656662,0.5302696596504015,0.8315032062809309,8.648319203605736,9.008736885814203,1.7052120910904205e-13,1.0496436008649133e-12,20.047729622649307,FALSE
GSE53757,FARP1,-0.6416843659549132,-0.7836321909362844,-0.4997365409735419,9.178956449358308,-9.008557967088828,1.7065336053845965e-13,1.050174526390521e-12,20.04695795967749,FALSE
GSE53757,TCERG1,0.7135831788587299,0.555727455324992,0.8714389023924678,8.008031261786682,9.008382792767959,1.7078284571468745e-13,1.0506887630954688e-12,20.04620244520968,FALSE
GSE53757,NME8,2.297939645758928,1.7895745421720375,2.8063047493458186,3.7641977540270997,9.007939247834132,1.7111114512123482e-13,1.0524255377349066e-12,20.04428946358006,TRUE
GSE53757,EVPL,-1.4943390241585817,-1.824965273126324,-1.1637127751908394,7.518218113486771,-9.006879855568448,1.718978381426131e-13,1.0569799883641463e-12,20.039720349547384,TRUE
GSE53757,LOC439938,-0.8851467035801217,-1.0810429527008876,-0.6892504544593558,6.330647872798681,-9.004336101109422,1.7380163042438482e-13,1.0683990607495768e-12,20.02874912197498,FALSE
GSE53757,UBQLN1,-0.3797560512592054,-0.4638054423147129,-0.29570666020369796,10.21000642297575,-9.003942091049467,1.7409839826573542e-13,1.0699358990921372e-12,20.027049738934842,FALSE
GSE53757,SRGAP2,0.6731237345052411,0.5240848558462533,0.8221626131642289,8.001352787137739,9.000318769395367,1.768513912849314e-13,1.0865627907087085e-12,20.01142199756789,FALSE
GSE53757,IL2RG,1.3312730949210445,1.0364532948741174,1.6260928949679716,8.122292566704767,8.998561087289247,1.782025427119914e-13,1.0945702489262719e-12,20.00384081761621,TRUE
GSE53757,CGB1,-1.681593403926533,-2.0541797265927717,-1.3090070812602943,5.223784739561674,-8.994077976084911,1.8169577858974248e-13,1.1157271642869855e-12,19.984504034611412,TRUE
GSE53757,LHFPL3-AS2,-1.4459996088723486,-1.7664213464145142,-1.125577871330183,8.099684121126005,-8.99308640109836,1.8247763095030724e-13,1.1202275814711644e-12,19.980227052168818,TRUE
GSE53757,MED11,-0.3843213802104062,-0.4694973396492703,-0.29914542077154205,10.178905170055739,-8.991664059652598,1.8360502933741855e-13,1.1268463173927405e-12,19.9740919905765,FALSE
GSE53757,PRIMA1,2.52824448881406,1.9678908982131,3.0885980794150196,8.282008560659571,8.991237543851256,1.8394445896277373e-13,1.1285626635521333e-12,19.972252266885608,TRUE
GSE53757,TMC6,0.7147838685540163,0.5563596181737714,0.8732081189342612,7.999256091065097,8.991158287162111,1.840076022150155e-13,1.1285626635521333e-12,19.971910402341248,FALSE
GSE53757,LOC100288152,1.859397606270917,1.447280440269547,2.271514772272287,8.982020883299642,8.991126840443638,1.8403266161333082e-13,1.1285626635521333e-12,19.971774760520095,TRUE
GSE53757,TRIM2,-1.014420622571439,-1.2392985189982775,-0.7895427261446004,7.536892867920375,-8.989465314260281,1.8536157997093372e-13,1.136407542801437e-12,19.964607921113043,TRUE
GSE53757,DCUN1D4,0.43076429105564135,0.33526761706949154,0.5262609650417911,8.983525624609253,8.989054429097159,1.8569169326167938e-13,1.138126424277317e-12,19.962835594996736,FALSE
GSE53757,ZYG11B,-0.4753594488574593,-0.5807553348234132,-0.36996356289150534,10.56690156057568,-8.98795798445344,1.8657548432506255e-13,1.1432370330362697e-12,19.958106131872334,FALSE
GSE53757,FABP7,3.0262438974711783,2.3551780688644293,3.6973097260779273,6.673483533389535,8.986723167043639,1.8757585728789829e-13,1.1490590668666968e-12,19.95277976721187,TRUE
GSE53757,FNDC5,-0.8641631209827214,-1.055794156200795,-0.6725320857646476,4.649671765599351,-8.986538603643998,1.8772584007762491e-13,1.1496700270278528e-12,19.951983652648337,FALSE
GSE53757,HPCAL4,-1.0202551846842478,-1.2465355915414411,-0.7939747778270545,5.1216519512814225,-8.985131159264265,1.8887353784377473e-13,1.156389228221987e-12,19.945912610011334,TRUE
GSE53757,PANX2,-0.7420376610617153,-0.9066147130156521,-0.5774606091077785,6.141232804811487,-8.985023778594273,1.8896138926918363e-13,1.1566175993790588e-12,19.94544941902042,FALSE
GSE53757,QRSL1,-0.43674628206685046,-0.5336159815276137,-0.3398765826060872,8.270179474858095,-8.984705074379017,1.8922237210537455e-13,1.1579052885185798e-12,19.944074673381927,FALSE
GSE53757,RBM12,0.34743399075948017,0.27036885772331165,0.4244991237956487,9.615884439264812,8.984148750676548,1.8967880414158313e-13,1.1603879782779202e-12,19.94167493867657,FALSE
GSE53757,ARID2,0.3580772999635644,0.2786492890125168,0.43750531091461203,9.140019375670464,8.983915628970257,1.8987039505308147e-13,1.161249569316895e-12,19.940669352263402,FALSE
GSE53757,MYH10,-1.3902088409340652,-1.6986786256035984,-1.081739056264532,10.145479448693692,-8.981109207464502,1.9219212267970128e-13,1.1751351595167198e-12,19.92856355262531,TRUE
GSE53757,ASPHD1,1.533092885698294,1.1928948783762487,1.8732908930203391,6.97066521581285,8.980474094625768,1.927214800481807e-13,1.178057030056739e-12,19.925823897620905,TRUE
GSE53757,OCEL1,-0.6259426053180797,-0.7648422745791533,-0.487042936057006,9.638313611782618,-8.980403761703299,1.92780191280797e-13,1.1781011689382039e-12,19.92552050532468,FALSE
GSE53757,SNRPA,0.43724961314803956,0.3402203697590231,0.534278856537056,10.191594183348485,8.980269095997587,1.928926550616873e-13,1.1784736843288131e-12,19.924939602941457,FALSE
GSE53757,IFT88,-0.42035678329200327,-0.5136496718105791,-0.32706389477342745,10.665317181785609,-8.979084977971775,1.938843853154687e-13,1.1842164271270484e-12,19.919831697839875,FALSE
GSE53757,AP000525.9,1.1441591212595392,0.8901031031808486,1.3982151393382298,8.1364928147165,8.9746909398989,1.9760936348614998e-13,1.2066459131473478e-12,19.900876918852948,TRUE
GSE53757,GOLGA2P5,-0.6023724783179573,-0.7361478850476256,-0.4685970715882889,8.131836609767975,-8.97328378428371,1.9881734859935746e-13,1.2136982219725985e-12,19.89480669974694,FALSE
GSE53757,IFNG,1.79598927816967,1.3970695087169391,2.1949090476224007,5.549353923839027,8.971823925331602,2.0007839630964346e-13,1.2210706075125748e-12,19.88850907554703,TRUE
GSE53757,PPA2,-0.44030844092490296,-0.538131800294615,-0.34248508155519086,8.726312673221463,-8.969681038137658,2.019439814361443e-13,1.2321275454023952e-12,19.87926486842584,FALSE
GSE53757,MOGAT2,-1.094943170130792,-1.3382468488219261,-0.8516394914396578,6.067749276312094,-8.968203721304912,2.0324026306530946e-13,1.239706003448222e-12,19.87289180083593,TRUE
GSE53757,IDH3G,-0.616331436586574,-0.753294618802971,-0.47936825437017694,9.891547412918179,-8.967534239899894,2.0383044548872939e-13,1.2429745716370277e-12,19.87000367527912,FALSE
GSE53757,FPR1,1.3245309649207861,1.0301413267966981,1.6189206030448742,7.2025510312249335,8.9660706684139,2.051266453016558e-13,1.250545602052194e-12,19.863689827035117,TRUE
GSE53757,ARL5B,0.6180090317150155,0.48058875201117557,0.7554293114188555,8.322069880737702,8.962033343856044,2.0874523464617574e-13,1.2722671733363081e-12,19.846272533764544,FALSE
GSE53757,FOPNL,0.40271255808345024,0.31314195136628165,0.49228316480061884,9.63530781640644,8.95967421247801,2.108892147828875e-13,1.2849920730312826e-12,19.836094895910065,FALSE
GSE53757,HOMER1,-1.0027573700531602,-1.2258316724629397,-0.7796830676433808,8.936443432829538,-8.957955086588376,2.124654388350327e-13,1.2939959226623985e-12,19.82867825019962,TRUE
GSE53757,ZNF697,-0.6969032293739771,-0.8519372198413334,-0.5418692389066208,7.9348635872411455,-8.957939251558248,2.1248001230081431e-13,1.2939959226623985e-12,19.828609934446277,FALSE
GSE53757,SLC25A21,-1.0286020381942391,-1.2574495497046188,-0.7997545266838596,6.165490130816222,-8.9570242052045,2.1332386067203283e-13,1.2987892315529833e-12,19.82466221577857,TRUE
GSE53757,PAWR,-0.552447027834327,-0.6753643411596544,-0.42952971450899957,8.1384002077397,-8.956537403612657,2.1377415237400874e-13,1.301184518839404e-12,19.82256203444439,FALSE
GSE53757,CCDC110,1.1255391306694795,0.87504894427452,1.376029317064439,6.777968797290186,8.954316563133231,2.1584054148493152e-13,1.3134126566955406e-12,19.812980712082208,TRUE
GSE53757,LSM4,-0.7521483076423621,-0.9196080500710321,-0.5846885652136921,9.070902995909456,-8.950671644984189,2.19275426792366e-13,1.3339595227357973e-12,19.79725526696724,FALSE
GSE53757,ZNF665,0.6036049732738018,0.4692073624204964,0.7380025841271072,10.177866636864758,8.95001622226535,2.198988651371138e-13,1.3373966066818616e-12,19.79442751167338,FALSE
GSE53757,NAP1L5,-0.5608580303942698,-0.6857444969421758,-0.43597156384636393,9.33919029898927,-8.949527892393538,2.203645187097326e-13,1.3398724921814194e-12,19.792320654992935,FALSE
GSE53757,RP11-355B11.2,-0.6578169046784551,-0.804304492673222,-0.5113293166836882,7.792560469802673,-8.948840413106176,2.2102174851154188e-13,1.3435115850010836e-12,19.78935457591178,FALSE
GSE53757,POLD3,-0.9101068616192023,-1.1128024338585478,-0.7074112893798569,8.304967131694651,-8.947685037624463,2.2213071264786092e-13,1.3498939456528707e-12,19.784369767691718,FALSE
GSE53757,TRPA1,1.5764982567827914,1.225377898240454,1.927618615325129,5.006540774296237,8.947465759896682,2.2234181044910155e-13,1.350818009313713e-12,19.78342370162026,TRUE
GSE53757,PPIH,0.47429357863309823,0.3686338554375111,0.5799533018286854,9.390702647517983,8.945411796153456,2.2432893625361093e-13,1.3625288190821922e-12,19.77456189189539,FALSE
GSE53757,ZNF165,-0.9972133831708181,-1.219401616605816,-0.7750251497358202,7.510035289630726,-8.943954967856195,2.2574913242656052e-13,1.3707909102759302e-12,19.768276357918186,FALSE
GSE53757,BRE-AS1,-1.4397389594862842,-1.7606212159226244,-1.118856703049944,8.96262626706126,-8.94129894683455,2.283615860345443e-13,1.3862863063068117e-12,19.756816739109777,TRUE
GSE53757,SEMA6A,0.856506570195433,0.665601248154089,1.0474118922367768,8.325197061463799,8.940776210376539,2.288793035283209e-13,1.3890606007236028e-12,19.754561330713475,FALSE
